title,story
엔딩메이커,"게임 영웅전기2의 고이다 못해 썩은물인 두 사람.
만년 1등 '아웃복서009'와 만년 2등인 '노란폭풍'.
어느 날, 두 사람은 게임 속에서 눈을 뜨는데…….

“야… 너두?”
“야… 나두!”

영웅전기2의 결말은 세계의 멸망.

하지만 혼자가 아닌 둘이라면.
그것도 서버 랭킹 1위와 2위가 함께라면!

완벽한 해피 엔딩을 위한 썩은물들의 행보가 시작된다!"
소랑공방,지지부진한 반인반요의 삶을 버리고 온전한 요괴가 되는 것이 염원인 소랑의 앞에 나타난 특별한 인간 수조. 서로 다른 목적을 가진 두 사람이 꽃 공예품점 ‘소랑공방’을 배경으로 펼치는 로맨스.
우리반 숙경이,"귀도 고등학교 2학년 3반 교실,
27년째 자리를 지키고 있는 귀신 숙경이.

숙경이가 처음 나타난 날, 학생들은 모두 기겁을 하지만
구두쇠 이사장은 숙경이가 있는 교실을 폐쇄하지 않고
그대로 사용하기로 결정한다.

시간이 흐른 지금,
숙경이의 존재는 이제 일상과도 같다.
수업 도중 혼자 끅끅하며 기괴한 소리를 낼 때도 있지만
이제는 다들 애써 모른 척하며 조용히 일상을 지키려 한다.

가끔 교감의 호령에 어쩔 줄 모르는 숙경이를 보며
학생들 사이에는 숙경이를 죽인 범인이
교감이라는 소문이 돌기도 한다.

그러던 어느 날, 전학 온 다운.
예전 학교에서 외톨이로 지내왔던 다운은
숙경이가 자신과 같은 처지라 착각하고
같이 왕따를 탈출하자며 그녀에게 손을 내미는데..."
대충 연애하다가,"‘고교 시절 1년 이상 연애하고, 교제를 인정받은 학생들에게 대입 가산점을 준다.’
20XX년, 대한민국. ‘고교 연애 장려 정책’이 시행된다.

연애 관리 우수학교인 다정고등학교 2학년에 재학 중인 한예리.
대학 진학을 위해 연애가산점이 절실하지만, 그녀에겐 연애를 할 수 없는 숨겨진 이유가 있다.

“만나서 그냥 그렇고, 앞으로 친하게 지내지 말자.”
그러나 늘 장갑을 끼고 다니는 전학생 민가람의 첫인사를 듣던 순간, 예리는 생각했다.

‘...쟤라면 사귈 수 있겠다.’

감정을 잃어버린 예리와 감정에 진절머리가 난 가람의 대충 연애 로맨스.
'우리, 대충 연애하자!'"
슈피리어 스파이더맨,"스파이더맨 최악의 적이 히어로가 된다! 
죽어 가던 옥토퍼스는 피터 파커와 몸을 바꿔치기 해 
진짜 피터를 죽음으로 몰아넣고, 스파이더맨 행세를 시작하는데…! 
냉철한 옥토퍼스는 피터보다 '더 뛰어난' 스파이더맨이 될 수 있을까?"
특수요원 무림으로 가다,"특수요원인 하륜은 어느 날 조직에게 배신을 당하고 죽음을 맞게 된다. 눈을 뜬 그 앞에 나타난 NPC 비천, 그녀는 그에게 시스템 세계인 구황세계에서 새로운 삶을 시작하라고 한다. 단, 그에게 주어진 임무를 완수해야 그 세계에서 살아남을 수 있다고 하는데… 

주어진 임무, 수련을 통해 늘어나는 실력, 그는 구황세계에서 무사히 살아남을 수 있을까?"
주말엔 야구할래,"사회인 여자야구단에 들어가게 된 웹툰 작가 라돌!

캐치볼도 해본 적 없는데
과연 야구를, 팀 스포츠를 잘할 수 있을까?
의욕은 가득해서 선발도 하고 싶고,
홈런도 때려보고 싶지만 몸이 따라주질 않는데...

팀원들과 전국 대회도 나가고
비 오는 날 비 맞으며 시합도 하고
진정한(?) 사야인이 되어가는 라돌!
근데 왜 할수록 몸 이곳저곳이 아픈 것 같지? 
이게 정상인가요?"
별똥별이 떨어지는 그 곳에서 기다려,"이야기의 시작은 마녀 플로의 죽음으로부터.
별똥별이 떨어지면 마녀가 되는 신비한 테이블랜드.

아버지를 여읜 작은 별의 마녀 에픠에게
오랫동안 기다렸던 마녀의 고양이 비비가 찾아오지만
상상과는 달리 굉장히 얄밉다.

""그야 나는 …니까.""

그리고 어딘가 석연치 않은 사실들이 
퍼즐 조각처럼 그들의 앞에 놓이는데….

마녀 플로의 죽음, 계속해서 실종되는 별똥별들.
그리고 에픠의 고양이가 태어나지 않은 이유는?

마녀 에픠와 고양이 비비,
짝이 되어 별똥별의 행방을 쫓아라!"
그때 우리가 조아한,"소설가이자 출판사 CEO 최아란은 자신이 20년 전,
상고짱과 평범한 여고생의 사랑을 다룬 소설로 대히트한
인소작가 조아한이라는 치부를 숨긴 채 출판사를 운영하고 있다.

어느 날 아란은 파혼 사실을 알리기 위해
어릴 때 살았던 부모님 댁을 찾았다가 정신을 잃으며
인터넷 소설의 세계인 ‘천양시’로 빨려 들어간다.

천양시는 현실과 전혀 다르다.
이혼했던 부모님이 다정하게 아란을 깨우고,
말풍선 안에는 감정을 표현하는 이모티콘이 떠 있다.
맞춤법은 엉망! 클리셰 범벅!
아란은 얼떨결에 학교에 가면서 이곳이 인터넷 소설의 법칙이
끊임없이 일어나는 소설 속 세계라는 것을 눈치챈다.

내가 만든 세상이니 탈출할 수 있어!
탈출법을 모색하던 도중 친구 소영과 함께 시내에 가게 되고,
오락실에서 상고 사천왕을 보게 된다.
아란은 계단에서 떨어지며
상고짱 강휘영 위로 넘어지게 되는데...

‘아, 안 돼! 여기서 넘어지면 떨어지는 자세와 상관없이
높은 확률로 상고 짱과 뽀뽀하게 되어버려!’"
왕관 없는 여왕,"60세 역사학자 정귀남,
정년 퇴임식 날 딸을 구하려다 사고를 당해
딸이 쓴 판타지 소설의 주인공으로 깨어나다!?

근데 하필 천애고아에 천민으로 태어나다니...
알 게 뭐야! 정귀남, 이제부터 2회차 인생 시작이다"
여주를 믿지 마세요,"「역사는 승자의 기록이다.」 

자신이 읽었던 원작 소설에서 다시 태어난 메데나 로덴헤르그는 원작에 참고하여 자신이 후원하던 원작의 여주 수잔에 의해 단두대에서 처형당하게 된다. 
수잔을 원망하며 죽음을 맞이했던 메데나는 웬걸, 10년 전 자신의 방에서 회귀한다. 

“설마…… 나 회귀한 거야?” 

그것도 수잔의 후원을 결정하는 날로! 
절대 같은 실수를 하지 않겠다고 마음 먹은 메데나는 자신에게 달라붙은 수잔을 떼어내고 오히려 원작의 악역인 파렌을 후원하기로 마음 먹는다. 
그와 '피의 계약'까지 맺어가며 살아남기로 마음 먹은 메데나. 과연 이전과 다른 삶을 살 수 있을까."
내게 집착하세요,"움직이면 피를 토하는 잊혀진 찬밥 황녀 아라벨라. 
드래곤의 피를 이어받은 황실의 압제에 맞서 일어나는 반란 사건 때 죽임을 당한 후 회귀한다. 
자신이 25살의 생일까지 살아남아야 회귀가 끝난다는 것을 알게 된 
아라벨라는 생명 연장을 위해 반란군에게서 답을 찾기로 결심한다."
겁쟁이 피지컬,"사춘기가 되면 사람의 마음에 악령이 들어 갈 수 있는 빈틈이 생기고 그곳에 악마의 씨앗이 생기게 된다.
초급사제 심우준은 악령의 씨앗이 생긴 일진무리들에게 구마의식을 하기 위해 자신의 정체를 숨기고 찐따 및 빵셔틀 역할을 하며 잠입수사를 하고 있다.

악령으로 변한 일진이 너무 강력해서 당하려는 순간, 손쉽게 제압해 버리는 먼치킨 능력을 가진 기도제.
그리고 무속인 진효정의 종교 대통합 구마사들의 사탄의 부활을 막는 학원 액션 판타지"
춘식툰 시리즈3. 춘식이는 프렌즈,"라이언이 출장가서 외로워..할 틈이 없는 춘식이! 
새로운 프렌즈들과의 우당탕탕 이야기"
춘식툰 시리즈2. 춘식이는 집순이,"출신은 길냥이, 지금은 집순이! 
라이언 룸메 춘식이의 꽁냥꽁냥 집순이 이야기"
춘식툰 시리즈1. 라이언 집사일기,"라이언이 길에서 만난 길냥이 춘식이.
초보집사 라이언이 랜선집사들의 도움으로
새로운 룸메 춘식이와 차근차근 적응해나가는 이야기"
키워서 잡아먹혔다,"과자 집을 뜯어먹었다는 이유로 아이들을 잡아먹으려다 역으로 당하고 마는 마녀에게 빙의했다. 원작과 달리 아이들을 곱게 돌려보내 줬더니 

""이제야 다시 만나네요, 이엘.""

10년 뒤, 그들이 다시 날 찾아왔다.

""헨젤? 넌 지금 착각하고 있는 거야.""
""가족으로서 날 좋아하는 건데, 그걸 여자로서 좋아한다 착각한 거라구.""

""아닙니다.""
헨젤이 딱 잘라서 부정했다.

""이엘은 제가 그런 것도 구별하지 못할 만큼 바보라고 생각하는 겁니까?""
""진심으로 이엘을 사랑하고 있습니다.""

#직진남 #다정남 #외유내강 여주 #귀염뽀짝"
"태자, 첩이 되겠습니다","천운국 대장군, 골칫덩이 태자에게 청혼받다?!

대대로 천운국 병권을 틀어쥔 명문 무가의 가주이자, 출정할 때마다 승전고를 울리며 돌아올 만큼 뛰어난 능력을 지닌 대장군 황보익선. 익선의 승전을 축하하는 연회에서 황제는 익선의 공을 치하하며 은근슬쩍 황태자와의 혼인 이야기를 꺼내지만, 익선은 단칼에 거절한다. 그러나 연회가 무르익을 무렵, 황실의 골칫덩이라 불리는 황태자 운하가 들이닥친다. 운하는 익선에게 반했다며 결혼시켜 달라고 떼를 쓰다가 급기야 익선의 첩이 되겠다고 선언한다. 

“태자 운하, 지금 이 순간부터 대장군 익선의 첩이 되겠습니다.” 

대장군 익선과 그녀의 ‘첩’이 되겠다 선언한 
황태자 운하의 국운 쥐락펴락 로맨스


#대장군여주 #황태자남주 #대형견남주 #계약결혼 

ⓒ 진선, 원작 박락원 / SEOUL MEDIA COMICS, INC."
마블 전기: 파괴의 신의 탄생,"15살 되도록 마블이 각성하지 않은 유안은 제국의 대장군이자 공작의 독자로서 사람들에게 호부견자라는 평가를 받고 있다. 16살이 되기 전에 마블을 각성하지 않으면 평생 마블리스트가 될 수 없다. 유안은 엎어진 인생이라 생각하고 평범한 인생을 살기로 했지만, 어느 날 우연히 조우한 자신의 약혼녀로부터 갖은 모욕을 받고 인생을 바꿔보겠다고 결심하고 입대를 결정, 죽는 한이 있어도 마블을 각성시키겠다고 다짐한다.
그는 과연 아버지를 따라 스카이 마블리스트가 될 수 있을까?

엘피스 전기 외전 '신계전설'과 '당문영웅전'에서 앨런의 최고의 도움꾼으로 등장하는 유안의 이야기가 시작된다."
뉴턴의 꽃망울,"달콤한 케이크는 분홍색, 질투의 마음은 검은색, 세상 모든 것에서 색을 느끼는 소년, 오기노.
그 특별한 감각 탓에 사람들과 거리를 두는 오기노의 앞에 나타난, 투명한 사이다 같은 색을 지닌 소녀, 마츠리. 그녀 또한 색에 얽힌 비밀이 있었는데...
온통 ‘색’으로 뒤덮인 세상에서 색을 통해 만나게 된 한 소년과 한 소녀의 사랑 이야기."
절세고존,"구석진 시골, 부모도 모른 채 마을의 골칫덩이로 자란 송도혁.
어느 날, 그런 송도혁 앞으로 허족 황궁 시위대장 설하가 나타난다.

사실 송도혁은 수진 대륙에서 최강의 종족이라 칭해지는 허족의 황자이고, 다른 종족 연합 아래 멸망 위기를 겪은 허족을 일으킬 유일한 희망이라고 한다.

설하의 말이 거짓이 아니라는 듯, 송도혁을 죽이려고 타 종족들이 쫓아와 송도혁이 자란 마을을 몰살시킨다.
송도혁은 위협을 받으면서 자신의 몸에 봉인 되어 있던, 어마무시한 악명을 지닌 만신체를 깨우게 되는데…

과연 송도혁은 수진대륙의 절대무존이 되어 허족의 멸망을 막아낼 수 있을까?"
만능왕,"역대급 블록버스터의 시작! 세심하고 몰입감 넘치는 감정 묘사와 사이다급 전개까지! 
한 번 읽기 시작하면 멈출 수 없을걸?! 무예면 무예, 예술이면 예술, 거기에 요리까지! 
못하는 게 없는 팔방미인 우리의 주인공! 
하지만, 그는 자신의 실력을 숨기고 조용히 숨어 살고 있다. 그런데, 도무지 그를 가만히 두지 않는 예쁜 누나들! 
거듭 그의 앞을 가로막는 난관들과 수수께끼들을 해결하며, 그는 진정한 이 세계의 왕으로 자리매김한다!"
랑데부,"코마에서 깨어나니 세상이 무너져있었다, 전쟁? 외계의 침략?
무엇인지 모르겠지만 난 그저 나를 망쳐놓은 놈들에게 복수를 해야겠다.
새로운 관찰체는 죽은 것과 다름없어 보인다. 
살아난 후 생존이 아닌 복수를 준비하는 것이 매우 흥미롭다."
영무제존,"예로부터 전해오는 말이 있다. 아홉 권의 천서를 얻는 자, 천도를 부수고 윤회를 장관하리라.
지구에서 온 소년은 법사가 될 수도, 검사가 될 수도 없었다. 하지만 역경에 굴하지 않고 혈맥이 각성했을 때, 전 세계의 지존이 되리라!
눈 떠보니 다시 새로운 세계관에서 플레이가 시작된다! 순간이동을 했다는 의미는 이전 세계에서 캐릭터가 죽었다는 뜻! 이번 세계관에서는 반드시 고렙으로 월드 마스터가 되겠어!"
고서점 로망스,강버들은 친구에게 아르바이트를 소개받는다. 잘생긴 면접관 도서겸을 보며 오길 잘했다고 생각할 때쯤 일어난 작은 소란! 서겸은 고서점의 특별함을 알아버린 버들을 놓아 주지 않는다. 그렇게 기묘한 아르바이트를 시작하게 되는데
큐레이터 [완결],"“빽으로 흥한 자, 빽으로 망했다!""

멀지 않은 미래. 초인적 능력을 지닌 유물의 등장으로
사람들은 이능력을 얻게 되고… 지구는 망했다.

그런 세상에서도 세 가지는 살아남았으니
바로 바퀴벌레와 사기꾼, 그리고 공무원!

엘리트 가문의 둘째 도련님, 홍유태.
두뇌명석, 눈치만렙, 유물 관리단 후보생 수석 졸업까지!

하.지.만.

“그 구더기 집단에 가라고?!”

발령받은 곳은 낙오자들이나 가는 제9관리단?

유물을 다루지 못하는 유물 관리 공무원의
본격 이능배틀물 <큐레이터>!"
신인왕좌,"유명 판타지 소설을 만화화 한 작품!

마족이 강세하고 인류는 멸종 위기에 직면하였다. 인류는 6대 성전을 만들어 생존한 사람들을 이끌고 인류의 마지막 영토를 보호하기 위해 싸우고 있다.

이런 혼탁한 어지러운 세상으로부터 어머니를 보호하기 위해 기사가 되겠다고 결심한 소년! 

피나는 노력 끝에 기사 성전에 들어가 기사로 승급되는데.. .그런 그 소년에게 연이은 고난과 음모들이 일어난다… 그렇게 더욱 넓은 세상에 발을 들인 소년은 이 세상에 존재하는 어두운 악의 세력들을 접하게 되고, 이 세계와 사람들을 보호하기 위해서는 더더욱 강해져야 한다고 다짐한다…

인류의 6대 성전과, 마족의 72주 마신이 얽히고설킨 이 혼탁한 세계, 소년은 과연 기사의 최고 영예를 뜻하는 신인왕좌에 오를 수 있을까?

“매 하나의 신인왕좌에는 모두 신이 남긴 흔적이 있다. 난 언젠가는 한 명의 신인 기사가 될 것이다!”"
약탈★마드모아젤 [19세 완전판],"[매주 일요일 연재]

여기 한 남자가 있다. 
왕도에서 가장 잘생긴 남자. 레니에 카발리에르 공작!

하지만 3대에 걸친 사치로 쌓인 부채를 상환해야 하는데! 

그런 그에게 속삭이는 친구의 달콤한 제안 

""있잖아, 그 여자! 해버려, 약탈혼! 

왕도에서 제일 못생긴 여자, 앙리에트 코르테즈! 
열 손가락 안에 드는 대부호의 여식. 
아버지의 죽음으로 어마어마한 자산을 상속 받았다! 

아무리 그래도 그런 쓰레기 짓은 못… 못…
한다!!!! 

술김에. 모든 것은 저질러져 있었다!
근데 어딘가 이상하다. 

자신의 저택에서 해맑게 웃고 있는 이 여자.
 
이 상황에서 웃는 게 납치 당한 여자는 아니어야 하는데,
도대체 무슨 일이 있었던 거지?! 

가장 잘생긴 남자 레니에와 못생기기로 소문난 여자 앙리에트의
약탈혼이 시작된다! 

ⓒ 김차차, 조이, 마니 / 서울미디어코믹스"
학교로 간 보스,"""지금 얘기해""

""지금부터 셋 셀테니 그 안에 날 막지 않으면 이제 기회는 없어""

캐나다에서 우연히 하룻밤을 같이 보내게 된 주시현과 은하임

""내 인생에 사랑은 사치야..""

다음날 자신을 배웅하며 떠나는 그를 보며
현실에 허덕이던 하임은 다시 한번 다짐하고 한번의 해프닝으로 다독이며
아쉬움을 뒤로한 채 한국으로 돌아온다.

고3 담임이 된 하임, 전근 오자마자 고3을 맡은 것도 부담스러운데
그 반에 서른세 살짜리 복학생이 있단다.

그런데 이 남자, 어딘가 낯설지 않다.
고혹적이 눈빛과 차분한 말투, 다부진 체격까지
캐나다의 바로 그 남자...?!

""그날의 뜨거웠던 기억은 잊으면 되는 겁니까? 선생님""

심지어 이 남자도 그날을 기억하고 있다고?!

인생이 상처투성이인 위험한 남자와 인생이 빚투성이인 여자의
짜릿한 로맨스가 펼쳐진다."
가드패스,"평소 먹는 것을 좋아해 뚱뚱하고 큰 체격을 가진 '임세준'.
그는 뚱보라는 놀림에도 신경 쓰지 않는
자존감이 높고 확고한 성격을 가졌다.

그에게 단 한 명의 친구 '서하진'.
그녀는 어릴 적부터 세준을 지켜주기 위해 늘 운동을 배워왔다.

어느 날 세준은 같은 반 일진과 트러블이 생기고
그것을 본 하진은 눈이 돌아가 일진을 박살 내게 된다.

그런데 어느 날 밤 하진은 심하게 폭행당한 채로 발견되고
크게 다친 무릎과 더 심각한 정신적 후유증을 얻는다.

세준은 경찰에게 말해보지만 수사에 별 진척이 없자
분노를 주체하지 못하고 직접 범인을 찾아 나서지만
주짓수를 배운 일진에게 패배하고 아무것도 알아내지 못한다.

그리곤 그를 구해준 '제이슨'이라는 사람에게
주짓수를 배우게 되는데, 
그렇게 3개월, 운동을 배우고 살을 뺀 세준은 일진들을 쓰러뜨려가며 
베일에 싸인 한 단체가 연루되어있다는 사실을 알게 되고,
그 뿌리까지 모조리 뽑아버리려 한다.

개인의 복수를 그리는 학원 액션 드라마."
악녀가 길들인 짐승,"싸이코패스 악녀 일리아나에게 빙의했다!
소년 마그누스를 주워 멋대로 길들이는 사악한 악녀… 
그 일리아나가 나라니?!

“나는 당신을 길들일 겁니다. 내가 없으면 아무것도 할 수 없는 짐승으로. 당신이 내게 그랬던 것처럼.”

그리고 2년 후, 황제가 된 그의 복수가 시작된다.

저기요, 작가님! 
죄는 일리아나가 지었는데 왜 복수는 제가 당해야 하죠?
전 그냥 평범한 독자 유나였을 뿐이라고요!

[타이틀 로고 디자인: 디자인그룹 헌드레드]"
두 번째 남편이 절륜해서 우울하다,"'대국민 고자라더니…?!'

인생 2회차를 맞은 주인공 올리비아.
이번 생엔 대리 효도에 시집살이를 시키면서 성욕까지 왕성한 남편에게서 벗어나기로 마음 먹는다.
그래서 불능으로 소문난 타이론 공작에게 결혼을 제안했는데,
결혼하고 보니 이 남자, 대국민 고자는 커녕 세상 능숙한 절륜남이었다…! 

'이건 사기야, 난 사기 결혼을 당한 거라고!' 

절륜한 두 번째 남편 때문에 오늘도 우울한 올리비아, 2회차 인생에서는 과연 행복해질 수 있을까?"
못난이 영애의 시크릿 파우치,"19금 피폐 감금물 여주인공에 빙의했다!
살아남기 위해서는 못난이 메이크업으로 이 미모를 가려야만 해!!

피폐 감금물 속 여주인공 라일라에 빙의한 
메이크업 아티스트 윤설은 ‘메리베드엔딩’에서 벗어나기 위해 
못난이 메이크업으로 미모를 감춘 채 살아간다.

10년 뒤, 가까스로 원작의 루트는 피하게 됐지만
못난이 공작 루카스로부터 예상 못한 청혼서를 받게 되는데…
과연 그녀는 해피엔딩을 맞이할 수 있을까?"
갓 오브 블랙필드,"""Who am I?""

프랑스 외인부대의 전설 '강찬'!
아프리카 전장에서 그를 상대한 자들은 공포와 경외를 담아
'갓 오브 블랙필드' 검은 땅의 신이라 불렀다.
하지만 수니파 추종 세력 SISS의 수뇌인 마살란 사살 작전에
투입된 강찬은 배후에서 날아든 의문의 총알에 전사하게 되고,
점점 감기는 시야 사이로 압도적인 열세에 자신을 믿고 따르던 동료들이
하나 둘 목숨을 잃어가는 것을 마지막으로 무기력하게 눈을 감는다.
그렇게 배신을 당해 죽음을 기다리고 있던 강찬은 의문의 힘에 의해
3년의 시간을 넘어 '강찬'으로서 대한민국으로 돌아오게 되지만,
그는 19살의 왕따를 당하는 또 다른 '강찬'이었다.

배신자의 복수, 환생에 얽힌 진실을 찾기 위한 강찬의 여정이 시작 된다!"
죽음 대신 결혼,"다른 조직의 아들과 계약 결혼을 해야 한다고?!
평온한 일상을 위해 대학 입학 후 싸움만 일삼는 집안과는 연을 완전히 끊고 바르게 살아가고 있는 아가씨, 양혜진.
손부터 먼저 나가는 폭력적인 아버지와 그를 똑 닮은 무식한 오빠를 떠난 지도 9년째,
하지만 가족들은 갑자기 나타나 원하지도 않는 상대 무강과의 결혼을 일방적으로 알린다. 
조직 간의 계약으로 이루어진 정략 결혼,
받아들이지 않으면 죽음 뿐인 이 결혼에서 과연 혜진과 무강은 평생을 맹세할 수 있을까?"
존재,"언젠가는 떼를 짓는 개미, 언젠가는 홀로 큰 공룡이었다.
수만 번의 윤회로 각기 다른 생명을 경험했던 한 존재의 마지막 생.

지금껏 경험한 모든 생의 능력을 가진 인간으로 태어났다.

왜 이런 능력을 갖게 됐을까.
이자인은 드디어 깨달았다.

'난 인간을 멸종시키기 위해 존재하는 거야'"
가족이 되는 방법 [19세 완전판],"부모의 재혼으로 가족이 되었던 도연과 은하는 부모의 이혼으로 다시 남남이 되고 만다. 
몇 년의 세월이 흘러 다시 만난 두 사람.
은하는 도연에게 집착하고, 도연은 그런 동생이 부담스럽지만…
더 싫은 건, 은하에 대한 자신의 감정이 ‘형제애’가 아니라는 것이다."
고래,"어렸을 적 아쿠아리움에서 고래를 보고
한눈에 사랑에 빠져버린 한비.
그러나 자신을 반기듯 수족관 안을 빙빙 도는 고래가,
사실은 수족관이 너무 좁아서
미쳐버린 것이라는 말을 듣고 깊은 충격에 빠지게 된다.

시간이 흘러 20살의 겨울.
한비는 우연히 간 클럽에서 자신이 꿈꿔온,
고래같이 자유로운 영혼을 지닌 남자
 '선우'를 보고 첫눈에 반하게 되는데...

한비는 선우와 운명적인 뜨거운 밤을 보내고,
정말로 운명처럼 단 한 번의 잠자리로 임신을 하고 만다.

그러나 자유로워야 숨 쉴 수 있는 고래 같은
이 남자에게 덜컥 임신 사실을 알리리가 쉽지 않은데...
한비는 고민 끝에 자신이 어렸을 적부터 의지해왔던
친구 수아에게 고민을 상담하며 선우를 소개해 주기로 한다.

그렇게 처음으로 만난 세 사람.
'그런데 선우 오빠가 자꾸만 왜
수아를 저런 눈빛으로 쳐다보는 거지?
나 뭔가.. 돌이킬 수 없는 실수를 한 것 같아.'

만나지 말았어야 할 세 사람이 만나
벌어지는 파격적이고 몽환적인 이야기."
로판인 줄 알았는데 괴담이다,"과제에 찌든 대학생인 내가, 어느 날 눈을 떠보니
아름다운 장미가 가득한 저택의 아가씨에 빙의했다!

막대한 재산, 비밀이 많은 가족들과, 수상한 저택과 메이드들.
그리고 다정한 미남 약혼자까지.

이건, 이건 분명 K-로판에 빙의한 것이 틀림없어!

제가 로판이라면 자신 있죠,
원작자도 만족할 해피 엔딩을 만들어 드리겠습니다!

우선 사용인들과 친구가 되는 것부터 시작하기로 했다.
“내가 기억 상실증이 있어서 그러는데, 네 이름이 뭐야?”

…어라? 다들 이름이 같잖아?
.
.
.
[장미 넝쿨 저택 사용인 근무수칙]

4. 마담 자우어의 딸들에게 본인의 실명을 말해서는 안 됩니다.
이를 어긴 사람은 즉시 해고되며, 당일 본 저택을 떠나야 합니다."
바바리안 퀘스트,"바위도끼 부족 최강 전사 유릭.
그는 부족 누구도 닿지 못한 '하늘산맥' 너머로 향했다.

산맥 너머 그가 마주한 것은,

처음 보는 옷차림과 언어
그리고 강철 갑옷의 낯선 자들.

""산맥 너머는 망자들이 가는 영혼의 세계 따위가 아니었어!""

미지의 세계, 새로운 세계를 마주한

야만인 유릭, 문명세계로 가다!"
다정한 개새끼의 목을 비틀겠습니다,"사랑하는 남자를 위해 모든 것을 다 바쳤으나 끝내 비참하게 죽고 만 클로이 가넷슈.
어리석은 클로이는 너무 늦게 깨달았다.
그녀는 남자가 황제에게 던져 줄 미끼였고, 남자는 다정함을 가장한 아름다운 개새끼였다.

*

“숙부님이 좋아요.”

열일곱의 나는 그만큼 어리고 미숙해서, 갈수록 커져 가는 마음을 감추지 못했다.

“사랑하고 있어요, 오래전부터.”

느른하게 턱을 괴고서 내 몸을 훑어보는 눈길에 몸이 쭈뼛거렸지만 나는 용기를 내 그에게 한 발짝 다가갔다.

“사랑이라. 너도 벌써 그런 나이가 되었구나.”

그의 손끝이 내 얼굴을 쓸어내렸다.
예기치 못한 고백에도 그는 지나치게 여유롭고 능숙했다.

“나도 네가 좋아, 클로이. 사랑하고 있지.
장차 내게 아우님의 목을 가져다줄 너를, 내가 어떻게 어여뻐하지 않을 수 있을까.""""

내가 사랑하고 있는 남자는 너무나 다정해서 더욱 잔인한 남자였다.

“황제의 아이를 낳아.”

* * *

다시 눈을 떴을 때 창백해진 얼굴로 날 내려다보는 그가 있었다.
나의 사랑을 짓밟고 나를 망가뜨린 남자였다."
약탈★마드모아젤,"여기 한 남자가 있다. 
왕도에서 가장 잘생긴 남자. 레니에 카발리에르 공작!

하지만 3대에 걸친 사치로 쌓인 부채를 상환해야 하는데! 

그런 그에게 속삭이는 친구의 달콤한 제안 

""있잖아, 그 여자! 해버려, 약탈혼! 

왕도에서 제일 못생긴 여자, 앙리에트 코르테즈! 
열 손가락 안에 드는 대부호의 여식. 
아버지의 죽음으로 어마어마한 자산을 상속 받았다! 

아무리 그래도 그런 쓰레기 짓은 못… 못…
한다!!!! 

술김에. 모든 것은 저질러져 있었다!
근데 어딘가 이상하다. 

자신의 저택에서 해맑게 웃고 있는 이 여자.
 
이 상황에서 웃는 게 납치 당한 여자는 아니어야 하는데,
도대체 무슨 일이 있었던 거지?! 

가장 잘생긴 남자 레니에와 못생기기로 소문난 여자 앙리에트의
약탈혼이 시작된다! 

ⓒ 김차차, 조이, 마니 / 서울미디어코믹스"
플렉스(FLEX) [19세 완전판],"“돈과 인기 그 모든 걸 가질거야.”

얼굴완벽. 몸매완벽. 인플루언서 시온. 
벗방BJ 이중생활을 숨긴 채
인플루언서 서바이벌 <플렉스>에 참가하게 된다. 
 
5개의 미션에 도전해 유명해지고 살아남아라!! 
일확천금의 기회. 우승을 위해 모든 걸 내걸지만.. 
탈락하면 공개처형. SNS에 모든 치부가 까발려진다. 

과연 이곳에서 살아남는 자는 누구? 
자, 이제 시작이다. FLEX ON!!"
"선 넘지 마세요, 아버님!","결혼하는 남자가 누구든 단명할 거란 저주를 받은 아멜리에는
홧김에 여행지에서 남자와 하룻밤을 보냈는데,

""저 아직 미혼입니다. 어거스틴은 형의 아들이에요.""

담임을 맡은 학생의 학부모로 나타난 그 남자, 샤를 마르티네즈 공작.

아무리 밀어내도 다정하게 파워 직진하는 샤를,
자꾸 흔들리면서도 아멜리에는 외칠 수밖에 없다.

""선 넘지 마세요, 아버님!"""
오빠 베프와 데이트하기,"대학졸업반인 하린은 졸업여행 준비중에 남친 브랜치로부터 이별을 통보받고 분노한다. 혼자서 졸업여행을 떠난 하린은 브랜치가 자신이 예약한 호텔방을 가로채 새 여친과 함께 있음을 보고 브랜치에게 분노의 주먹을 날린다. 그리고 묵을 곳이 없음에 막막해진 하린은 호텔직원 사샤에게 좋은 <듄 스케이프>를 소개받는다.
낡고 허름한 <듄 스케이프>에 당황한 하린. 자신을 맞이하는 남자가 하린이 중학교 시절 짝사랑했던 오빠 베프인 콜임을 알고 더더욱 놀란다. 그리고 콜이 그동안 많은 일을 겪었고 할아버지의 유산인 <듄 스케이프>를 되살리려고 하는 중임을 알게 된다. 오랫만에 만난 콜에게 또다시 가슴이 뛰기 시작하는 하린은 적극적으로 콜에게 다가가는데…

‘나를 전혀 여자로 보지 않는 거야?’
‘난 아직 오빠를 보면 이렇게 설레는데…!’"
갱스쿨,"아버지의 자살로 일순간 모래성처럼 무너져 버린 가족들.
정신을 놓은 어머니와 맹인 학교를 다니는 여동생을 책임져야하는 가장이 되어 버렸다.
가족을 위해 부산 최고 깡패 학교'최강고'에 자신만의 갱을 만들기 위해 전학가는데...

차가운 세상을 향한 뜨거운 액션!"
