title,story
위험한 신입사원,"신입사원만 기다려온 입사 3년 차 그녀 정유림
그런데 왜 하필 회장님의 친손자가 신입 막내라니?!
신입사원 연하남과 위험천만 비밀 연애가 시작된다."
광장,"‘군계일학’ 정점에서 조직을 떠난 기준.

15년만에
홀로 복귀한다."
저승사자 출입금지,"죽음 너머를 믿지 않는 간호사 주나비
그리고 그녀가 살린 저승사자 신의
그들의 트라우마 극복기."
트로이 목마,"무스펙 무경력 흙수저 배우지망생 현수는 헤어진 여자친구와 다시 만나기 위해 대기업 HJW에 지원한다. 
당연히 떨어질 거라 생각하고 있던 현수에게 어느날 낯선 남자에게서 한 통의 전화가 걸려오고,
현수로서는 거절할 수 없는 달콤한 제안을 하는데......"
강남도깨비,"전세계 44명, 황금의 피를 가진 전교1등을 노리는 도깨비가 나타났다.
지상 최대 공모전 최우수상 수상작!!"
오늘도 기록생활,"본 컨텐츠는 네이버 블로그의 브랜드 웹툰으로
모죠&홍끼 작가가 전하는 Lifelog.Blog 이야기 입니다.
 
기록이 쌓이면 무엇이 될까요? 블로그에 당신의 기록을 쌓아보세요!"
경기 GO,""" 본 컨텐츠는 경기도/경기관광공사의 브랜드 웹툰으로 HO9 작가가 전하는 경기지역 대표 음식입니다. ""
요리GO 주인공 한별의 에피소드를 담고 있습니다."
헤어진 다음날,"누구나 사랑을 하고, 이별을 한다. 

지극히도 평범한 한 남자와 여자의 연애와 사랑, 
그리고 이별 후의 일상."
조선홍보대행사 조대박,"냉혈한 광고홍보의 귀재
조선 시장에서도 성공할 수 있을까?"
비밀상자,"엄마가 돌아가신후 엄마에 대해 알아가기 시작한 도시처녀 진이와 재개발마을을 지키려는 순박한 청년 재원. 
그리고 유산을 노리는 인물들의 휴먼드라마."
마스코마스코,"신비로운 마법으로 가득한 도시, ‘아크로시티’.
그곳엔 마법을 부리고 마법 약을 제조하는 ‘마스코’들이 존재한다.

마스코를 동경해온 소녀 ‘돌시’는 우연히 부작용 괴물 때문에 아수라장이 된 현장을 목격하고
해독 약을 제조해 단숨에 상황을 종결 시키지만 도리어 인간에게 마법 약을 남용한 용의자로 의심받는 처지에 놓인다.
한 편, 괴물 소동에 이어 원로회의 소속인 더블 A급 마스코가 살해되면서 아크로시티의 평화에 금이 가기 시작하는데......"
크라임 퍼즐,"스스로 교도소에 갇힌 범죄심리학자.
 아버지를 잃은 범죄분석관이 벌이는 살인사건에 관한 10번의 인터뷰, 그 속에 숨어 있는 연쇄살인의 진실.
""범죄의 조각들을 꿰어 맞추면 거대한 하나의 실체가 드러나지."""
남자주인공의 여자사람친구입니다,"어느 날 눈을 떠보니 소설 속 악녀로 환생 해버렸다…?!
살기 위해서는 남자 주인공을 피해야만 한다!"
모죠의 데뷔 일Z,"본 컨텐츠는 S펜과 함께하는 새로운 폴더블을 소개하는 갤럭시 Z 폴드3의 브랜드 웹툰으로
모죠 작가가 들려주는 ""모죠의 데뷔 일Z"" 입니다."
화이트 블러드,"스타일리쉬 뱀파이어 액션!
그리고 처절한 로맨스.."
"길티액스
휴재","“눈앞의 불의를 외면하는 순간, 반드시 불행한 사람이 생긴다.”
정의로운 소년 단태는 친구를 구하다가 죽었다.
그때 함께 나타난 “죄”라고 불리는 괴물.
하지만 죽은 줄 알았던 단태에게 주어진 선택지.
이대로 천국으로 갈 것인가,
죄를 쳐죽이고 사람들을 구할 것인가?
단태의 처절한 단죄 액션 판타지."
신선비,꽃미남 뱀신랑과 얽혀버린 운명. 로맨스릴러 시즌2 시작!
인문학적 감수성,"타투이스트 감수성에게는 남들과 다른 비밀이 하나 있다.
바로 살아움직이는 그림을 그린다는 것!

이런 이상한 능력 덕분에 깡패처럼 보이는(?) 손님에게
새겨주었던 용 문신이 탈주를 하게 되고, 
극대노한 상태로 찾아온 그녀와 모종의 사건으로 엮이면서
거절하지 못할 제안을 받는데..."
기밀입니다,"본 콘텐츠는 국가정보원의 브랜드 웹툰으로 시니, 광운 작가가 전하는 평범한 대학생의 리얼 스파이 체험기입니다."
D.P 개의날,"탈영병 잡는 군인 DP, 그 추적의 기록.
이것은 내가 누군가의 아들을, 형제를, 연인을 찾아가는 이야기다."
유일무이 로맨스,"평범한 취준생 공유일의 일상에 
인기절정 탑배우 탁무이와 아이돌 류민이 침범해오기 시작했다! 
사심가득 탑스타♥"
"아르세니아의 마법사
휴재","평범한 고등학생에서 벗어나 레드 드래곤 레이어드에 의해 아르세니아 대륙으로 소환된 이결.
집으로 가기 위해서는 마법사가 되어서 드래곤 하트 조각을 모아야만 한다!
마법사가 되어버린 고등학생 이결은 새로운 동료들과 함께 아르세니아 대륙 모험을 시작한다!"
용감한 시민,"학창 시절, 합기도로 전국을 제패했던 와일드 소시민. 
7년 후, 환골탈태한 그녀가 고등학교에 새침한 기간제 교사가 되어 나타났다. 
현재 그녀의 관심사는 ‘학생’이 아닌 오로지 ‘정교사 승격’. 하지만 그녀의 앞에 악랄한 학생 한수강이 나타나게 되고, 시민은 그의 표적이 되어버렸다. 
단지 참한 정교사가 되고팠던 소시민의 꿈은 이루어질 것인가!"
야수의 날,"인간의 법으로 돈으로 인맥으로 스스로를 구원하는
잔인무도한 범죄자들을 잡아들여
피해자의 아픔을 그대로 대갚음해 주는 지하 깊은 곳에 만들어진 법정
“지하정”

피해자의 아픔보다 자신들의 이해관계가 우선인 사법체제에 
실망한 이들이 하나둘 모여 스스로 자신들의 가해자를 단죄하기 시작한다."
노곤하개,"귀여운 멍멍이들과 함께하는
노곤하지 않은 일상 이야기"
여우담:스윗싱가포르,"""여우담 커플의 설레는 첫 해외 여행기 to 싱가포르!
본 콘텐츠는 나 작가가 전하는 싱가포르관광청의 브랜드 웹툰입니다."""
엑스트라 데이즈,가장 완벽한 가족을 만들어주는 회사 맥코이에서 일하는 하라는 친부모님을 찾고있다.
웰캄투실버라이프,"보고만 있어도 힐링되는 할아버지, 할머니와의 일상! 
라떼는 말이야~ 금지!! 황혼 청춘의 본격 소통 이야기"
"단편.zip
휴재","짧고 강렬하고 신선한 단편 모음zip.
장르, 소재, 설정, 길이 제한 없음!
매주 새로운 단편들이 공개된다!"
원수를 사랑하라,"고생 끝, 인생 리셋!.... 도 못했는데 과거를 들키다?!
늦깎이 대학생 배연희의 고군분투 캠퍼스 로맨스!"
우투리,"유성이 떨어졌다. 
일곱 명의 날개 달린 아이가 태어났으며, 이 영웅들 중 하나가 이 나라의 왕이 될 것이다.
그리고 단 한 명, 날개를 뜯기지 않은 아이가 있었다."
롭플롭,"어느 날 지하철에서 특이한 사람을 발견한 펠릭스는 2년만에 다시 붓을 들게 되고, 
그의 룸메이트인 해리는 그런 그를 관찰하기 시작한다. 
해리의 극단적 행동은 모른 채, 펠릭스는 모든 일이 잘 풀려가는 것 같은데…"
약초마을 연쇄살초사건,"평화롭던 약초마을에 연쇄 약초 살해 사건이 벌어진다.
살해당한 약초들의 공통점은 모두 뿌리가 잘려있다는 것.

이 수상한 사건의 범인은 약초일까?
아니면 소문대로 귀신의 소행일까?

이 사건을 취재하던 마기자에게 의문의 편지 한 통이 도착하는데..."
AI가 세상을 지배한다면,"한국은 최첨단 AI 개발에 성공한다. 
그 후 100년, 세상은 AI를 지도자로 맞이한다. 
기술 발전의 특이점이 온 세상. 
삭막하고도, 기괴한 풍경을 그린 SF 옴니버스."
닥터 프로스트 시즌 3~4,"세상으로부터의 무력감. 엄습하는 두려움. 또다시 덧씌운 분노.
끝없는 혐오의 고리로 만들어진 지옥도가 펼쳐진 대한민국.
닥터프로스트와 그의 제자 윤성아가 거대한 음모를 막아선다."
수상한 비밀상담부,"태희는 같은 반 해원이 자꾸만 자기를 쳐다보는 게 신경 쓰인다.
쳐다보는 이유를 알기 위해 방과후 해원을 쫓아가는데…
골목길에서 해원이 웬 남자애랑 지금 뭐 하는 거지?!
충격과 혼란이 가득한 태희에게 해원이 건넨 말, 
""야, 네 뒤에 귀신 붙었다.""
귀신 찾는 놈, 김찬!
귀신 잡는 놈, 최민우!
귀신 같은 놈, 김해원!
귀신 꼬이는 놈, 한태희!
개성 강한 네 사람의 우당탕탕 오컬트 청춘 성장 드라마!!"
나라 구한 전생,"아버지의 빚 문제로 폐공장에 납치되어 있던 한자인은 재수 좋은 남자 천운조의 등장으로 무사히 풀려나게 된다. 
며칠 후, 새 학기가 시작되고 신입생 한자인은 자신의 학교에서 천운조와 그의 친구들을 만나게 된다. 
자신들을 전생에 나라를 구한 영웅이라고 소개하는 천운조와 친구들, 
그들의 특별한 능력을 눈으로 볼 수 있는 한자인, 그리고 한자인을 노리는 수수께끼의 인물까지. 
전생을 기억하는 능력자들과 그 중심에 있는 한자인, 그들에게 과연 어떤 운명이 기다리고 있을까?"
모죠의 일지,"소신있는 취향과 내성적인 성향.
훌륭한 집순이 모죠의 은밀한 비밀들"
밤하늘에 구름운,"망겜 <검풍 온라인>의 NPC 초낙운, 
서윤의 평범했던 일상에 등장!?
NPC와의 좌충우돌 로맨스
지상최대공모전 1기 우수상 수상 작품"
롤랑롤랑,"코기 왕자 롤랑과 마녀 루이사의 모험 이야기.
베일에 숨겨져 있던 대사제의 과거와 교단의 비밀이 드디어 밝혀지는데..."
샹치,"지도자 젱 주의 죽음 이후 모습을 드러내지 않았던 사악한 고대 비밀 집단.
하지만 힘의 균형을 맞추기 위해 그 후계자가 정해졌으니,
바로 젱 주의 아들… 샹치다! 평탄치 않은 가족 재결합을 통해 샹치는
자신에게 있는지도 몰랐던 형제자매의 존재를 알게 되는데,
과연 믿어야 하는 이는 누구이며 그를 죽이려는 자는 누구인가?
샹치는 목숨을 걸고 힘겹게 진실에 다가설 것이다.
그런데 샹치를 구할 수 있는 사람이… 아버지라니? 그자는 죽은 것 아니었던가?!"
언메이크,"멀지 않은 미래, 미세먼지 폭풍으로 인류는 맑은 공기를 잃었다.
목에 이식하는 기생 필터의 개발로 위기를 극복했다고 생각했지만,
기생 필터가 변이를 일으키며 세상은 다시 한번 위기에 빠지는데..."
산신의 주인입니다,"요괴의 저주를 받아 심장을 잃은 산신이
1000년의 근신생활 끝에 자신의 심장을 찾아 
인간세상으로 나오면서 벌어지는 시끌벅적 코믹 로맨스판타지

 ""심장아, 나 너 찾고있냐...?"""
구름이 피워낸 꽃,"이름뿐인 왕녀에서 진정한 왕녀로!
아름다운 연꽃 아래 가려진 궁중 로맨스"
욕망일기,"[단편 옴니버스] <외모지상주의> <인생존망> <싸움독학>의 뒤를 이은 박태준 작가가 참여한 신작! 
인간이라면 누구나 가질 법한 욕망, 그리고 그 끝은 과연 행복일까, 파멸일까...
그가 그리는 새로운 세계로 빠져들어가보자"
유미의 세포들 외전 : 프로 직장인,"<유미의 세포들> 드라마화 기념 특별외전. ‘대한국수’ 회사원 시절 유미의 숨겨진 이야기!
직장인 스킬을 자유자재로 사용하며 살아남는 업무력 만렙 김유미.
어느 날 나타난 한 신입사원 앞에서는 이상하게 스킬이 발동되지 않는다.
전남친과 이름이 똑같은 그 남자, 우기."
하울링,"잔혹한 살인자의 어두운 마음이, 맹수의 울부짖음처럼 들려왔어요. 
그리고… 악마가 깨어나고 말았습니다.
처참하게 살해되는 미녀들, 범인을 잡기 위해 결성된 검경 합동수사팀. 
지쳐가던 수사팀 앞에 '능력'을 가진 남자가 나타난다."
구주의 시간,"동생이 죽었다. 장례식이 끝난 뒤, 동생이 비밀 커뮤니티 어플을 통해 몰래 사람들을 만나고 다닌 기록을 발견한다. 
어플 안의 모두가 용의자다."
도깨비 고개,"낙엽 사이의 붉은 보석과 여름 햇살로 사라진 친구.
꽃봉오리 속 비밀을 숨긴 이와 첫눈을 기다리던 남자.
이들이 원하는 건 나일까, 나를 죽이는 것일까.
뒤섞인 계절들로 이어지는 네 가지의 단편 이야기."
환상의 용,"어느 대학 만화전공 교수로 재직 중인 나에겐 어린 시절 잊을 수 없는 친구가 한 명 있다. 
그의 이름은 바로 용이. 여러면에서 또래와 남달랐던 친구 용이를 기억하면 할수록 그의 존재가 신비롭게 느껴져
나는 용이를 백방으로 찾아보지만 궁금증을 더할 경이로운 이야기만 추가로 전해져 올 뿐이다."
완벽한 가족,"누가 봐도 행복하고 완벽한 선희네 가족.
어느 날, 선희는 친구 경호를 죽였다는 고백을 하지만
엄마의 반응이 뭔가 이상하다."
블랙 위도우,"MCU 페이즈4의 시작, 강렬한 액션을 원작으로!
전직 KGB 킬러, S.H.I.E.L.D. 요원, 어벤저스 멤버였던 나타샤 로마노프.
과거에 남긴 발자국이 그녀를 찾아온다.
‘울보 사자’라 불리는 악당이 텔레파시 능력을 이용해 블랙 위도우를 협박하고,
암살자 양성 기관 레드 룸 잔당은 새로운 학교를 설립해 또 다른 소녀들을 훈련시키고 있었다.
위도우는 허락할 수 없다…. 자신과 같은 운명의 소녀들이 세상에 또 만들어지는 것을!"
XXX,"괴현상으로 무너지는 세계, 그리고 세 남녀. 
정신을 차려보니 어두운 지하실에 묶여있는 남자, 대부분의 기억을 잃었지만 머릿속에 누군가를 만나야 한다는 생각만은 또렷하다. 
그 앞에 나타난 피 묻은 도끼를 든 여자, 광기로 가득 찬 여자는 남자가 자신을 기억해 내기를 바란다. 
한편, 어디선가 나타난 금발의 여자, 여자는 두 남녀에 대해 이미 모든 것을 알고 있는데…."
소녀 해미,"""난 당신을 지옥으로 보낼거야"" 복수를 꿈꾸는 소녀 해미. 그녀는 천재적인 머리를 활용하여 재벌가 손녀딸로 신분 세탁을 하는데..."
동네몬스터,"화려한 과거의 아저씨X정의의 고등학생
두 명의 몬스터가 동네의 평화를 지킨다!"
EVE,"극대화된 오감을 시험 봐서 등수대로 등에 번호가 매겨지는 'EVE'.
이곳에서 1번부터 7번까지의 등번호를 지닌 아이들은 '클래시'라는 그룹으로 특별대우를 받으며, 
최종 클래시 시험에서 클래시가 되지 못한 아이들은 모두 죽는다.
클래시는 무엇을 위해 존재하며 클래시가 된 7명의 아이에겐 어떤 운명이 기다리고 있을까."
함부로 대해줘,"지금도 조선시대는 이어지고 있다?!
성산마을에서 온 철벽남 제자 신윤복과 저돌적인 직진녀 스승 김홍도의 본격 디펜스 로맨스."
먹이,"‘불길한 것들이 현실로 넘어오기 시작했다’ 
귀신을 보는 아이들과 그들이 겪는 악몽 같은 이야기들."
럭키언럭키,"평범하게 살아왔던 안녹희, 알고보니 행운 초능력자였다?!
어쩌다보니 초능력학교 전교 1등까지 해버리고...
다시 평범해지고픈 안녹희의 고군분투 고교생활"
국왕과 성기사의 약탈혼,"“그래, 왕이 되었지. 가지고 싶은 건 다 빼앗아 가지려고.”
왕위를 찬탈하고 주변국을 점령하기 시작한 전쟁 군주, 블러디 칼리오페.
고결하기로 이름난 성기사 이제키엘은
전쟁을 막기 위해 인접국 알펜시아드로 향한다.

그의 임무는 국왕의 요구를 따르고 전쟁을 피하는 것이었지만,
왕궁에 도착한 그를 기다린 것은 국왕과의 외교가 아닌 약탈혼이었는데…….

잔혹한 왕 칼리오페와 성기사 이제키엘.
억지로 시작된 이들의 관계는 사랑으로 발전할 수 있을까?"
친구의 비밀계정,"랜선친구 '공주'가 죽었다. 
죽음의 비밀을 풀 수 있는 건 3년간 공주와 대화한 '혜경' 뿐! 
폰 안의 대화 기록으로 그녀의 죽음을 쫓아야 한다. 
""공주를 죽인 건 누구인가"""
성경의 역사,"모두에게 사랑 받기에 모두가 증오하는 그녀, ‘성경’.
원치않는 애정과 증오속에 성경의 대학 생활은 꼬여만 간다. 
“사랑해, 성경아."""
이츠마인,"""어떻게 해야 널 지킬 수 있을까, 다정아?"" 
10년 뒤 다정이가 죽는다는 메시지를 본 요한, 
과연 그는 그녀를 지켜낼 수 있을 것인가."
이세계 세입자들,"구두 제작 회사 '킬 빌'의 디자이너 해서는 승진을 위해 강 팀장이 다닌다는 요양원 봉사활동에 참여하게 된다.
봉사 활동 당일, 해서는 깊은 산속을 헤매다가 지나치게 화려한 요양원에 들어선다.
까탈스러운 할아버지들의 요구에도 굴하지 않고 봉사 활동을 이어가던 중
해서는 자신의 손자들을 소개해 주겠다는 한 할아버지의 말을 가볍게 흘려듣고는 집으로 돌아온 게 되는데…
그날 이후 해서 앞에 쉴 틈 없이 화려한 남자들이 계속해서 나타나기 시작한다.

이 세계를 구하기 위해 찾아온 황자들과 그저 평범하게 살고 싶은 해서의 동거가 시작된다!"
구독금지,친구들과 만든 미스터리 호러 채널에 범죄자가 접속했다. 채널은 그야말로 대박이 나는데... 물 들어올 때 노 저어 말아?! 숨 막히는 생방송 스릴러!
"바른탕진 프로젝트
휴재","10년 전 실종된 아버지로부터 현금 10억을 받은 나영. 
출처모를 거금은 굴러들어온 복이라기보단 골칫덩이인데... 
그리고 이 돈을 노리는 바람난 남편과 망할 인간들!! 한 푼도 못줘! 이 돈은 내가 혼자 다 쓴다!
하지만 평생을 일에 바치며 워커홀릭으로 살아온 나영에게 회사 밖의 일은 모든게 어렵기만 하고 
지름신의 화신, 이 시대 최후의 욜로 부하직원 도준희 24세는 나영의 10억 탕진 프로젝트를 돕겠다고 발벗고 나서게 되는데..."
나의 스마트보이,"""내 스마트폰이 사람으로 변해버렸다?""
 대학교 새내기인 나리가 돌연 사람으로 변해버린 자신의 스마트폰, 
우주를 만나며 겪게 되는 좌충우돌 캠퍼스 로맨스."
두근두근 연극부,"<결계녀> 김태경 작가 신작. 전학생 김승민, 여자친구를 사귀기 위해 예쁜 애들이 많은 연극부로 직행한다. 그 연극부는 수많은 남학생들이 부원들의 미모에 속아서 들어왔다가 버티지 못하고 탈퇴해서 인원이 딱 1명 모자랐는데..! ""우리 연극부에 들어올래? 1년간 연극부에서 버티면 부원들 중 누군가가 여친이 되어줄게♡"""
두번째 생일,"열여덟 번째 생일 날. 
차마 기억하고 싶지 않은 '그것'이 찾아왔다."
언플래시레슨,"하라는 의문의 사고로 사회와 단절된 채 치료하며 지냈다.
17살이 되던 해, 처음으로 자신이 원하던 학교에 입학하기 위한 준비를 마쳤다.
입학 당일, 양부 김철수에 의해 초능력 학교, 특별 능력 고등학교 특별반 1학년 0반에 강제로 입학하게 된다.
초능력을 쓸 수 없는 하라는 평범하지 않은 1학년 0반 친구들과 얽히게 되면서 
학교에 적응하기 위해 자신만의 방법으로 무사히 졸업하기를 바라고 있다."
미드나잇 체이서,"고급차에 눈이 멀어 차를 훔친 고은구,
불법도박 레이싱에 강제소환되어 위험천만 활극을 펼친다."
착하게 살자 시즌1~2,"오중석, 나이 41세, 직업은 조폭!
온갖 나쁜 짓은 다 하며 수십년 몸 바친 결과 조직 최고의 자리에 오르지만, 부하에게 칼을 맞아 죽는 처참한 최후를 맞는다. 
'이렇게 죽게 될 줄 알았으면, 좀 착하게 살 걸!'
인간답지 않았던 지난 생을 후회하던 그때, 천사가 나타나 그를 1995년 18살 고딩시절로 되돌린다. 이제부터 하나씩, 중석의 '착하게 살자' 프로젝트가 시작된다!"
무의식의 숲,"모든 이들의 꿈이 연결된 세계 ‘무의식의 숲’, 
악몽을 만드는 남자와 악몽 속에 빠진 사람들을 탈출 시키려는 남자. 
이것은 두 남자의 이야기이며 당신이 잠든 사이 벌어지는 당신의 이야기다."
너와 나의 눈높이,"어렸을 적 자신을 도와주었던 민호를 짝사랑 하던 한미남. 
그러나 민호는 전학을 가게 되고 한미남의 짝사랑은 끝나는 줄 알았지만, 
대학교에서 운명적인 만남을 하게 되는데...?!"
동트는 로맨스,"필름이 끊긴 사이, 짝사랑 후배와 무슨 일이...?!
어리둥절해도 어쨌든 해는 뜬다, 귀염뽀짝 청춘로맨스"
바른연애 길잡이,"매일 다이어리에 세워 둔 계획을 지키며 바른 생활을 실천하는 정바름.
하지만 동아리 선배에게 느끼는 연애 감정만큼은 계획처럼 진행되지 않는데...
모두의 로망을 충족시켜 줄 설렘 달달 캠퍼스 로맨스!"
탐의 굴,"펜션의 다섯 남자 
그리고 살인마와의 치열한 공방전.
아수라장 속에서 살아남는 자는 과연 누가 될 것인가?"
다이스(DICE),"빵셔틀 남학생 동태가 우연히 얻게 된 주사위 '다이스'. 이 주사위만 굴리면 얼굴, 신체, 능력치 등 모든 걸 바꿀 수 있다고? '최후의 다이스'를 손에 얻기 위한 판타지 게임이 시작된다!"
행성인간,"내가 어떤 존재들의 행성이라면?
조석 작가가 그리는 신개념 스릴러"
난약,"진짜를 보는 눈, 그 눈에 비친 기이한 세계.
그리고 당신의 기억 속에 있는 그 사람."
복학왕,"패션왕 우기명이 돌아왔다!
즐거운 대학 생활?! 과연?!"
빛빛빛,"우리가 다시 만난다면, 나는 다른 선택을 할 수 있을까
엇갈린 첫사랑과의 재회"
마물전담부대,"마법혁명으로 근대화를 이룬 판타지 세계.
하지만 이러한 세계에서도 마물은 여전히 인류를 위협하는 요소였고,
이를 위해 각 국가는 마물 퇴치를 위한 조직 <마물전담부대>를 조직한다.

평범한 소시민이었던 리건은 엉겁결에 <마물전담부대>에 입대하게 되고,
여기서 열심히 구르며 고생하는 리건의 이야기가 시작된다.
본의 아니게 입대를 하게 되었지만 신입 부대원은 자신 한명 뿐이었고,
선임들의 집중교육과 목숨이 오가는 전투 속에서 리건은 점점 강해진다.
하지만 리건이 상대하는 마물 역시 만만치 않은 존재이기에
리건은 눈물 겨운 사투는 계속 이어진다…!"
신입일기,본 컨텐츠는 유진투자증권의 브랜드웹툰으로 자까가 들려주는 '신입일기'입니다. 보수적인 증권사? 이 구역에 진짜가 나타났다! 좌충우돌 증권사 라이프. 많은 기대 부탁드립니다.
브랜든,"할렘가 출신의 아웃사이더 브랜든은 우연히 지금과 완전히 다른 세상으로 넘어가게 되고, 그곳에서 '올미어'를 만나게 된다. 자신의 세상에선 사람인게 당연했지만 다른 세상에서는 스스로가 사람임을 증명해야만 하는 처지가 된 브랜든은 혼란에 빠지게 되는데...
<데이빗>,<에리타> d몬작가 '사람 3부작' 마지막 이야기. 
""당신은 무엇입니까?"""
라일락 200%,"아이돌 덕후 연하늘과 걸그룹 센터 진분홍의 영혼 체인지!
'누나 안 바쁘면 비상구에서 잠깐 볼래요?' 최애를 매일 밤 만날 수 있다니! 이 순간을 잃고 싶지 않아."
갓핑크,"흥분하면 거대해지는 그놈!
박성기를 함부로 자극하지 마라
생체병기 '핑크맨'의 신체 부위를 나눠가진 초능력자들이 펼치는 박진감 넘치는 액션"
어른의 계절,"배우의 꿈을 포기하고 학업에 매진하던 나래에게 영화를 만들자는 이원이 나타나고...
 스스로를 찾지 못하고 방황하던 나래는 점점 바뀌어가는데..."
누군가의 로섬,"실연의 상처로 우울해 있던 찰나, 
상냥하게 말을 걸어온 그 남자.
하지만 가까워질수록 어딘가 쎄한 기분이 든다.
 
이 남자 로섬의 정체가 궁금하다."
고래별,"1926년 일제 식민 지배 하의 조선. 
17세 소녀 수아는 군산 일대 친일파 대지주의 집에서 몸종으로 일하고 있다. 
어느 날 수아는 부상을 입은 채 해변가에 쓰러져 있는 독립운동가 의현을 발견하고, 그를 보호하게 되는데..."
불릿 6미리,"축구부 에이스, 좋아하는 선배에게 고백하려 했는데... 에어소프트 게임 마스터가 된다?!"
더 트웰브,수천년 전 조상들의 경주로 정해진 12인의 운명. 자리를 지키려는 1등과 바꾸려는 12등의 살벌한 대결!
각자의 디데이,"헤어졌지만 헤어지지 않은 사이
솔직하지 못한 우리들 어떻게 될까요?"
노선도,"암호화폐 투자 실패로 모든 걸 잃은 평범한 40대 회사원 '권한수'.
절망한 그의 앞에 우연히 현금 20억이 든 황금색 캐리어가 나타나지만,
오히려 점점 더 깊은 함정에 빠지고 만다."
말하는대로,"꿈도 목표도 없이 하루하루를 살아가던 평범한 고등학교 3학년생 주현. 
어느 날부터 갑자기 그녀가 말하는 모든 것들이 실제로 이루어지게 된다.
특별한 능력을 가지게 되었지만, 그만큼 말하는 것이 편하지만은 않은데... 
그녀의 평범하고 반복적이던 일상이 조금씩 뒤틀리기 시작한다!"
연주동 일가족 살인사건,"프로파일러가 되고 싶은 평범한 고3 권성찬.
고등학교 졸업 후 대학을 안 가겠다 선언해 부모님과 크게 갈등한다.

늦게 하교하며 가족들과 냉랭하게 지내던 어느 비 오는 밤,
성찬의 집에서 일가족이 살해당하는 사건이 발생하게 되는데 성찬의 손에 흉기가 들려 있다.

현장에서 바로 잡혀간 성찬은 본인의 누명을 벗고, 살인사건의 진실을 파헤치기 위해 가족의 흔적을 추적해간다.
성찬은 몰랐던 가족들의 모습을 알아가며 진범을 잡을 실마리를 하나씩 풀게 된다."
의도적 외면,"미지의 바이러스 창궐 
극한의 상황 속에서 펼쳐지는 
그들의 의도적인 외면"
맘마미안,"아들보다 어려진 엄마?!
다 큰 아들의 목숨을 건 엄마 뒷바라지!"
로맨스는 살벌하게,무자비한 킬러 '사냥개' 현주와 순수한(?) 마약판매상 정우가 펼치는 액션로맨스코미디.
대디고라운드,"승미는 어렸을 때 부모님이 이혼한 뒤 연락이 끊긴 아빠, 민석을 우연히 다시 만나게 된다.
그 동안 잊고 지냈던 아빠라는 사람에 대한 호기심 때문에 적극적으로 친해지려 노력하는 승미. 
하지만 새로 만난 아빠에게서 전형적인 아버지상은 찾아볼 수 없다. 
이런 저런 이유로 오해가 생기기도 하고 서운한 감정도 생기지만 왠지 아빠와 지내는 시간들이 즐겁고 행복하다."
도리내리,"신선의 인간 제자 사화는 변신술을 다루는 귀(鬼)인 다루를 만난다.
그와의 만남을 통해 사화는 자신을 소망을 깨닫고 진정한 인간의 삶을 살고 싶다며 스승인 백화 신선에게 간청하고,
스승은 사화에게 일어날 어떤 일을 짐작하고 이를 허락한다.
때마침 황궁에서 인재를 뽑는다는 방이 마을에 붙고,
사화는 가온이라는 사내와 함께 섬을 벗어나 황궁으로 가는 배에 올라타는데…."
아내를 죽였다,"친구와 술을 마신 후 곯아떨어진 ‘정호’는 숙취로 눈을 뜬 다음 날 아침,
 별거 중이던 아내 ‘미영’이 살해당했다는 충격적인 소식을 듣게 된다. 
그 순간, 자신의 옷에 묻은 핏자국과 피 묻은 칼을 발견한 ‘정호’.
 가장 강력한 용의자로 지목된 그는 경찰의 눈을 피해 도망친다.
알리바이를 입증하고 싶지만 전날의 술로 인해 필름이 끊겨 있는 정호는, 
부분부분 떠오르는 기억의 조각들을 붙잡고, 또 어젯밤같이 술을 마신 친구를 
비롯한 다른 주변 인물들의 진술을 토대로 자신의 어제 행방을 추적하면서 무죄를 입증하려 한다. 
그런데 자신의 기억과 주변의 이야기들을 조각조각 맞추다 보니 
정말 내가 아내를 죽였을지도 모른다 라는 생각에 이르게 된다. 
<아내를 죽였다>는 숙취 가득한 정호가 누명을 벗기 위해 또한 
아내의 죽음을 둘러싼 진실을 파헤치기 위해 죽을 힘을 다하는 하루 동안의 현재 이야기와 
정호와 아내 미영이 별거까지 갈 수 밖에 없었던 그의 어두운 과거 이야기가 두 개의 축으로 엮이면서 
이 사건의 진실에 접근해가는 구성으로 끝까지 긴장감을 유지하며 충격적인 결말까지 이어진다. 
2019년 이시언 주연의 영화로 개봉, 호평을 받았다."
오늘또오늘,"헤어진 여자친구로부터 넘겨받은 부채로 인해 하루 아침에 완전히 꼬이는 인생을 살게 되는 용수.
사채업자의 압력에서 벗어나고자 고군분투하던 중, 마침 찾아온 장마철.
용수는 수재민 모금 비디오를 찍어 일확천금을 꿈꾼다.
친구 진태와 사채업자 봉팔까지 합세하여 이 새로운 사업에 매진하게 된다.
처음엔 잘 나가는 듯해 보이던 이 사업은, 장마가 그침으로써 망하게 되고, 
용수들은 더 큰 빚더미에 앉게 된다.

그 뒤로 새로운 모금 아이템을 찾아 계속적인 모금 비디오를 만들지만 
양심의 가책과 경찰 수사망에 쫓기는 신세가 되어 버린 용수들.
그 속에서 그의 진심을 알아주는 단 한 명의 여자, 정아와의 로맨스.
그러나, 결국 용수들은 그들의 무거운 양심의 짐을 벗고 참회하는 방법을 택하게 된다."
