title,story
묘령의 황자,"여인임을 숨기고 사내로 사는 삶을 택한 4황자 적연. 
불사불멸의 신이 될 수 있는 황좌를 두고 열린 경연에 참가한다. 
황자는 스무 명, 제위는 하나. 첨예한 대립 속에서 오래된 음모 하나가 서서히 베일을 벗고, 
세간에 알려진 바와 달리 점점 두각을 드러내는 적연을 지켜보는 시선들이 어쩐지 짙고 깊어지는데.. 
묘령의 황자를 둘러싸고 화려하게 피어나는 애증의 서사시."
완벽한 부부는 없다,"남편의 이혼 요구를 피하고 싶은 연화는 갑작스러운 사고 후 기억을 잃은 척 연기하게 되는데… 차가웠던 남편이 갑자기 달라졌다! ""원래 당신이 이렇게 다정했나요?"""
"공유몽
휴재","잠이 들면 또 다른 세계가 펼쳐진다!
꿈을 빼앗긴 자들이 모이는 곳 ‘큐브’
고유한 능력과 아이템을 부여받은 ‘큐버’
존재하지 않았던 일곱 번째 형태의 아이템을 계승한 ‘도시언’의 성장 액션 먼치킨 판타지!"
내게 필요한 NO맨스,"베프의 결혼식에서 나 혼자 솔로임을 알게 된 아연.
아연은 혼자 남을 두려움에 신을 원망한다.
그리고 갑자기 엄청난 남자들과 엮이기 시작하는데..?
2019 지상 최대 공모전 3기 장려상 수상작!"
최강부캐,"""새로운 나를 깨워라""
체감형 VR MMORPG 게임 <에르고스피어 온라인>에서 ""힐러 셔틀""을 하던 고등학생 이오름은 
어느날 자신이 남몰래 키워둔 최강의 부캐 ""어벤져""가 되어버리고 만다. 
그리고 연이어 나타나는 몬스터들과 각종 퀘스트들. 
이오름은 모든 위기를 이겨내고 새로운 내가 될 수 있을까. 
본격 부캐 활극 현대 판타지."
봐선 안되는 것,"귀신, 환각, 괴물, 이상한 형체...
눈에 들어온 그 순간 벗어날 수 없다.
당신의 마음 속 두려움을 건드리는 공포 옴니버스 웹툰 <봐선 안되는 것>"
키스 식스 센스,"키스하는 순간 미래가 보인다!
키스하면 미래가 보이는 예술은 실수로 상사 차민후 팀장의 목에 키스를 한다.
그 순간 예술은 미래에 차민후와 함께있는 자신의 모습을 보게 되는데……
그런데 왜 하필 침대에서 뒹구는 모습인 거야?!
썸은 커녕 언젠가 회사 그만 둘 때 꼭 뒷통수 한 대 후려치고 갈 생각이었는데…!
어떻게든 끔찍한 미래가 현실이 되지 않게 열심히 부정해보지만
이 남자, 자꾸만 나한테 다가온다!
원수보다 못한 우리 사이, 진짜 로맨스가 있긴 한 거야?!
아슬아슬, 화끈한 초감각 로맨스 <키스 식스 센스>."
은둔코인,"은둔형 외톨이이자 완포세대인 청년 '구석기'. 
무리하게 투자한 코인은 떡락하고, 하루하루 무의미한 삶을 보내던 어느 날. 
집에 처박혀 허송세월 흘려버린 날들을 능력치로 교환할 수 있는 기적의 '은둔코인' 앱을 얻게 되는데. 
과연 석기는 포기하며 살아온 것들을 다시 손에 넣을 수 있을 것인가!"
소년 검사,"세계적으로 주목받는 VR 온라인 게임, '퀘스트 히어로'. 
이곳의 네임드 유저인 '하랑'은 알 수 없는 검은 형체에 이끌려 다른 세계로 끌려간다. 
아무리 시도해 봐도 로그아웃은 되지 않고, 설상가상으로 공격까지 당하게 되는데... 
'진짜'로 아픔이 느껴지는 것도 모자라, NPC 유타가 아닌 '진짜' 유타까지 만난다. 
과연 하랑은 '7번의 퀘스트'를 모두 완료하고, 무사히 집으로 돌아갈 수 있을까!? 
낯선 세계에 떨어진 '소년 검사' 하랑의 여정이 시작된다!"
"다비, 아찔하게 흐르는","압록강 이북에서 찻잎을 파는 심 다점의 주인 '단이'는 
한 남자의 도움으로 목숨을 건지게 된다. 
목숨을 구해준 남자의 정체는 여진족이라면 가차 없이 베어버리는 냉혈인,
저주받은 북방 귀신이라 불리는 조선의 장군 '서 결'.

저주를 받아 물 대신 독한 차만 마실 수 있는 그는,
아이들을 끌고 가 자신의 차를 끓이는 다동으로 삼고 잡아먹는다고 하는데...

그런 그의 다동... 아니 다비로 거두어지게 된 단이는 
북방 귀신의 집에서 무사히 지낼 수 있을까?!"
배달의 신,"이승으로 쫓겨난 개념 없는 신의 아들 ‘달수’
소꿉친구이자 황천에서 손맛 알아주는 셰프 ‘리사’와 함께 황천으로 돌아가기 위한 행복 맛집 배달을 시작한다!"
"마법사가 죽음을 맞이하는 방법
휴재","“이제 끝내고 싶어.”
사악한 드래곤을 없애야 죽을 수 있다는 저주로 인해, 300년이라는 긴 시간을 살아온 대마법사 엔테. 
마침내 드래곤을 물리치고 안식을 맞이했으나 
눈을 뜬 곳은 사후세계가 아닌, 휘황찬란한 귀족 저택이었다. 
더군다나 마법이라곤 로맨스 판타지 소설밖에 모르는 귀족 영애의 몸에 빙의되었는데..."
왕년엔 용사님,"동네 슈퍼 아줌마 '명옥'에게
어딘가 낯익은 불청객이 찾아온다.
""뭐?! 마왕을 봉인해달라니, 난 올해로 49살이라고!!""
2019 최강자전 대상 수상작!"
키스의 여왕,"누구라도 보는 순간 키스하고 싶게 만드는 여자, ‘키스의 여왕’이라는 별명을 가진 월드스타 손유리는 IT 업계의 억만장자 데이브 천과의 드라마틱한 열애 후 성대한 결혼식을 올린다.
평범한 신혼여행을 거부하고 지상 최고의 허니문 여행을 떠난 그녀는 로맨틱한 첫날밤에 미친 사랑과 거대한 운명의 폭풍에 휩싸이게 되는데…
“당신이 알던 그 남자는 죽었어.”"
사서고생!,"이름 안은수, 나이 23세, 대기업 고졸 정규직, 4년차 직장인.
재미는 없어도 무소식이 희소식인 법. 이대로만 살면 더 바랄 게 없는 일상이었지만 주변 상황들은 그런 은수를 가만히 내버려두지 않고..
사서 고생, 살아서 고생! 제대로된 어른이 되고 싶은 애어른 안은수의 청춘성장드라마!"
청춘일지,"지긋지긋한 재수생활을 딛고 설레는 마음으로 들어선 대학.
대학에 대한 로망이 백만 가지쯤 되는 다봄은 첫날부터 빌런과 마주하게 되는데…
시작부터 어딘가 삐걱! 이대로 내 캠퍼스 생활 괜찮은 걸까?!"
중매쟁이 아가 황녀님,"피폐 소설 속 아가 황녀로 환생하게 된 주인공은,
자신을 키우면서 고생하는 이모를 위해 폭군 남주인 삼촌이 있는 궁으로 들어설 결심을 한다.
그런데 실제로 만난 삼촌은, 그저 애정결핍이 쪼~끔 있어보일 뿐인데..?
이모도 사랑하고 삼촌도 사랑하는, 아가 황녀님의 러블리 중매 소동"
애구애구,"선천적으로 한쪽 눈이 없이 태어난 강아지 ‘애구’.
젖도 떼지 못하고 산골짜기에 유기된 애구는 고라니 남매 ‘고니’와 ‘라니’를 만나게 된다. 
'강아지 헌법 323조(?)에 의하면, 한동안 주인과 떨어져 여행을 해야 한다고?'
버림받은 사실조차 모르는 순수한 애구는 함께 모험을 떠나지만, 험난한 야생과 인간들이 그들의 앞길을 가로막기 시작한다.
과연 그들은 차가운 세상 속 따뜻한 보금자리를 얻을 수 있을까? 유기견과 야생 고라니의 모험 생존기!"
용두사망 소설 속의 악녀가 되었다,"엔딩 직전 느닷없이 제국이 멸망하는 '용두사망' 소설 속 악녀에게 빙의했다.
 
마계 침략으로부터 살아남기 위해 망명을 계획하지만
침략의 원흉이자 마왕의 정체를 숨기고 있는 남자, 아르비스 대공이
100년을 기다렸다며 애절한 고백을 털어 놓는데···.
 
나, 이 용두사망 소설 속에서 살아남을 수 있을까?"
7FATES: CHAKHO,"타락한 도시 신시, 길에서 마주친 수수께끼의 사내가 제하에게 의문의 말을 던진다.
하지만 병원에서 깨어난 제하는 그날의 일을 기억하지 못하고...
현세에 존재해선 안될 범이라는 존재들이 도시를 재앙으로 물들일 때, 
일곱개의 운명이 엮어져, 그들에 맞서기 위해 무기를 든다. 이제 범을 사냥할 시간이다."
시선 끝 브로콜리,"대인기피증을 가진 유채는 혼자가 편하다.
하지만 같은 과 친구 누리의 집요함으로 원치 않는 동아리 활동을 하게 될 위기에 놓이게 된다. 
하지만 자신이 꿈꾸던 완벽한 보더콜리의 탈을 쓴 건오를 만나게 되고,
자신도 모르게 동아리 활동을 수락 해버린 유채.
친구들에게 끌려간 회식자리에서 갑자기 주변 사람들의 모습이 다 개로 보이게 된다.
뭐야 탈이 아니였어?"
궤도의 아이들,"""누나에게서는 빛이 나는 것 같아. 
너에게마저, 누나는 그런 존재일까?"" 
어딜 가나 모두의 주목을 받는 남매, 류빈과 류성. 
그러나 빈에게는 비밀이 있었는데, 그것은 동급생인 영인을 짝사랑하고 있다는 것. 
누나인 빈에게 남모를 열등감을 품고 있던 남동생 성은, 
수더분하고 조용한 소녀 영인에게 접근하기 시작한다. 
어른이 되어가는 세 명의 아이들과 
조금은 요란한 그들의 성장담."
아가사,"‘다만 너를 사랑한 것이 나의 죄였다...’

그저 사랑하는 이와의 자유로운 일생을 꿈꾸었던 왕비 '아가사'.
두 눈이 가려진 채 살아온 그녀 앞에, 은밀하게 감춰져 왔던 왕국의 비밀들이 드러나게 되는데... 

어둠 속 마주한 진실의 끝자락.
배신과 암투, 갈망과 사랑, 인간적인 고뇌와 선택... 
과연 그녀는 무너지지 않고 여명의 끝자락을 붙잡을 수 있을까."
아침을 지나 밤으로,"'사과나무의 대가로 48일간 아이를 빌려가겠습니다'
기묘한 편지와 함께 사라진 동생 녹스를 찾아 헤매는 마네의 모험을 그린 정통 판타지
2019년 네이버웹툰 최강자전 2위 수상작!"
아이돌만 하고 싶었는데,"생방송 무대에서 쌍코피가 거하게 터진 뒤로 폭발적인 인기를 얻게 된 <유로파>의 멤버 빛나. 
앞으로 승승장구할 생각에 들떠있던 것도 잠시, 그날 이후로 자신의 몸이 달라졌음을 알게 된다. 
<어웨이큰>의 멤버 찬선과 함께 주변에서 일어나는 수상한 일들을 파헤치게 되고 자신들이 위험한 일에 휘말렸다는 것도 알게 된다. 
하지만 이제 와서 도망칠 수도 없는 상황. 
피 튀기고 혼란스러운 일상 속에서 그들은 과연 끝까지 아이돌이란 신분을 지킬 수 있을까..?"
밤을 깨우는 마법,"해와 달이 사라져 영원한 밤에 갇힌 숲의 왕국 아르타. 
마법 때문에 망한 왕국에서 하필 마법사로 태어난 루시는 도망치는 삶을 살아간다. 

우연히 왕국 기사 하일에게 정체를 들키고 만 루시.
이제 죽는 줄 알았는데... 되려 '공주를 구해달라'는 뜻밖의 제안을 받게 된다. 
쓸모없다 여겨온 마법이 저주를 풀 열쇠가 될 수 있을까?"
숨겨진 성녀,"오래 전, 성녀를 사랑했던 성기사가 있었다. 사사로운 감정을 가지면 안 되는 성녀에게 해가 될까 그는 늘 한 발짝 떨어져서 성녀를 지켰다. 하지만 성녀는 결국 성기사의 품에서 최후를 맞이하고, 성기사는 비통하게 맹세했다. ‘제게 다음 생이 있다면, 그때는 당신을 성녀로 살게 하지 않겠습니다.’ 
기나긴 300년의 시간이 흘러, 성녀는 다시태어났다. 이번 생에는 두사람의 염원이 이루어질 수 있을까?"
먹지마세요,"달콤한 복숭아 소년(?)
요괴와 귀신들에게 쫓기다."
겨울특강,"가난하다는 이유로 힘을 숨기고 일진들의 괴롭힘을 참아내는 고등학생 한길은
아르바이트를 하고 집으로 돌아가던 길에 도깨비 방망이를 쓰는 사람들을 보게 된다.
그들로부터 도깨비 방망이를 훔치는데 성공한 한길은 이제 돈 걱정 없이 살 수 있을 줄 알았지만
인간의 탈을 쓴 괴물들 ‘야인’과 야인들을 사냥하는 조직 ‘꾼’들의 세계에 엮이게 된다.
가진 거라곤 힘밖에 없던 소년 한길은 또다른 인생의 챕터에 들어서게 되는데..."
보고 있지?,"취준생이라 말하고 힙찔이로 사는 노답인생, 희목. 
눈 없는 남자가 눈을 찌르는 악몽을 꾼 다음날, 
여자친구 은혜와 주말 데이트를 하고 원룸에서 함께 잠이 드는데, 
다음 날, 희목은 뉴스에 나오는 희대의 쓰레기가 되었다. 
희목의 눈으로 찍힌 모든 광경들이 인터넷에 스트리밍 되었고, 
그 안엔 어제 은혜와 보낸 밤도 포함되어 있었기 때문에... 

SNS에서 퍼진 스트리밍 영상은 뉴튜버들을 몰고 왔고, 
세상 사람 모두가 정의 구현을 외치며 희목을 쫓는다. 
희목은 뉴튜버와 사람들의 추적을 피해 은혜와 오해를 풀 수 있을까? 
그리고 희목은 스트리밍의 저주에서 벗어날 수 있을까?"
"실버 쥬얼
휴재","마법사들이 살고있는 미지의 이웃나라, '마나라'에 파견된 '김범'.
'마나라'의 평화를 책임진다는 보물 '실버 쥬얼'을 탐사하는 임무를 받았건만...
웬 할머니 마법사가 '실버 쥬얼'이라고 하질 않나, 친절했던 마법사가 갑자기 공격하질 않나,
과연 김범은 임무를 무사히 마치고 본국으로 금의환향 할 수 있을 것인가...?!"
싸움독학,"힘없고 가진거 하나 없이 맞고만 살던 나였는데...
우연히 비밀의 뉴튜브를 발견하게 되고 갑자기 떼돈을 벌었다."
투신전생기,"인류 최강자의 회귀 액션 판타지.
""역겨운 신들이 줬다고 해도 기회는 기회. 뒈지고 싶다는데 죽여 줘야지.""
인류 최후의 생존자 제피르. 마신과의 고독한 싸움은 패배로 끝났으나, 신들이 준 기회로 10년 전으로 돌아왔다. 
모든 것을 빼앗아갔던 마신과 인간을 구경거리 취급한 신들. 이번에는 내가 너희를 물어뜯겠다."
약한영웅,"“비겁하다…? 애초에 동등한 시작이 아닌데...
 체급도 쪽수도 안 맞잖아- 이 X끼들아!!”
선천적으로 약한 소년이 상대보다 몇 수 앞을 예측하는 심리전과
지형지물을 이용하고, 도구로 살벌하게 끝장내는 파이터로 성장한다.
이제 그의 또 다른 이름은 '은장백사'다."
입학용병,"어린 시절 비행기 추락 사고의 유일한 생존자 유이진. 
살아남기 위해 용병으로 살아가던 유이진은 10년 후, 가족이 있는 고향으로 돌아왔다."
사형소년,"대한민국을 뒤흔든 희대의 연쇄살인마 김신! 
김신에게 가족을 잃은 지후는 또 다른 피해자 두석을 만나 인간병기로 훈련된다.
그리고 살인마를 맨주먹으로 때려죽이기 위해 스스로 교도소로 향하는데...
'우리나라는 97년 이후로 사형집행이 되지 않았어. 누군가는 집행해야 하지 않을까?'"
2023 요즘연애 특),"‘썸은 SNS로, 연애는 가볍게, 전애인과는 친구처럼’
요즘 연애는 이렇게 한다고?ㅋㅋ 진짜? ㅋㅋ
담당자의 말) 설렘가득한 봄날.. 이번에도 웹툰으로 대리만족하겠습니다. ^^"
가비지타임,"한국 최초 한국형 고교스포츠 웹툰!
열혈따윈 개나 줘, 낙오자들 뿐인 농구부의 운명은?"
일타강사 백사부,"혈교 최고의 무공 교관, 시골 무관의 사부로 환생하다. 
그리고 정파 무림의 일타강사로!
이름하여 백 사부.
그가 이제 전 무림을 참교육한다!"
시월드가 내게 집착한다,"사랑했던 가족들이 나를 죽였다.
과거로 돌아온 나는 내 목숨과 유산을 지키기로 결심하고 라피레온 대공을 찾아갔다.
그런데 이 대공가, 심상치 않다.

무사히 복수를 마치고, 이혼할 수 있을까?"
허리케인 공주님,"악명높던 일진과
이세계 왕국 공주님의 몸이 바뀌어버렸다.

저주로 기억을 잃은 두 사람.

자신이 일진인줄 알고 짱이 되려는 공주와,
자신이 공주인줄 알고 저주를 풀려는 일진의
성장 개그물!"
수희0(tngmlek0),"가난한 집안, 어려운 형편에도 굴하지 않고 꿋꿋이 살아 가는 회사원 조수희.
우연한 계기로 인터넷 방송을 시작하게 된다.
처음엔 별 생각 없이 시작했던 인터넷 방송이 점차 수희의 삶의 균형을 무너뜨리게 되는데..."
나 혼자 특성빨로 무한 성장,"평생 헌터가 되지 못할 줄 알았다.
기회 같은 것은 찾아오지 않을 거라 여겼다.
하지만 아니었다.

「‘시련의 탑’이 지구 차원의 모든 적합자를 선별해냈습니다.」

「난이도를 선택해주십시오.」

「선택하는 난이도에 따라서 보상도 커집니다.」

이제 내게도 기회가 주어졌다.
그것도 아주 특별한."
자매전쟁,"단 하나로 인정받고 싶었던 두 소녀, 예술고등학교 1등과 2등을 앞다투는 '원리온'과 '추해라'.
'진짜'가 되기 위한 천재 소녀들의 치명적인 전쟁이 시작된다."
무진,"'친족 살인'이라는 죄목으로 아버지를 죽인 누명을 쓴 '이선호'
하루하루 죽지 못해 살아가는 선호에게 다가온 의문의 노인
노인은 선호에게 거절할 수 없는 제안을 하는데..."
천화서고 대공자,"넉넉한 풍채가 매력적인 무림맹주 후공은 
어느 날 느닷없이 웬 비루먹을 청년의 몸에 들어오게 된다.

청년의 이름은 범항.
강호 3대 서고인 ‘천화서고’의 대공자이자
답이 없는 자살희망자.

후공은 환혼의 원인을 파악하기 위해
범항의 몸을 단련하기 시작하고
과거와는 180도 달라진 천화서고 대공자의 움직임에
온 강호가 주목하기 시작하는데…"
고양이 타타,"할머니 댁에 내려와 여름방학을 보내게 된 중학생 수연은 우연히 꽃봉오리에서 피어난 고양이 타타를 만난다. 
수연은 특별한 고양이 타타와 함께 잊을 수 없는 마법 같은 일들을 경험하게 되는데..."
소녀재판,"학교에서 아무것도 아니었던 소녀의 예측불허 재판이 시작된다!
평범한 박가을은 소위 '잘나가는 그룹'에 속하는 한유현의 비밀스러운 사건을 목격하고
이를 이용해 한유현을 협박해서 본인이 동경했던 그룹에 속하고 싶어하는데..."
판사 이한영,"법정 안에서 정의를 실현할 수 있다고 믿었던 판사 이한영은 상관의 명령을 따르지 않고 재벌에게 실형 선고를 내렸다가 살해당하고 만다. 
하지만 어렸을 적 들었던 땡중의 헛소리 때문일까? 이한영은 모든 기억을 가지고 두 번째 삶의 기회를 얻는다. 
오로지 정의밖에 모르는 사법부의 이단아 이한영, 세상이 그를 필요로 한다."
아카데미에 위장취업당했다,"제국에서 제일가는 마법 아카데미의 교사가 되었다.
…다른 사람과 착각당해서.
그 어느 쪽에도 정체를 들켜선 안 되는 상황.
이 아슬아슬한 외줄 타기의 끝은 어디일까."
"안녕, 나의 수집","슈퍼 '맥시멀리스트'였던 내가 어느 날 '미니멀리즘'에 눈을 떴다?! 
이것저것 사 모으는 걸 좋아했던 맥시멀리스트 '무주'.
어느 날 포화상태가 된 방을 보고 '이대론 안되겠다'라는 생각이 들었다. 
저마다 다양한 사연을 갖고 있는 물건들을 비워내며 미니멀리스트가 되려 하는 무주와 물건의 이야기!"
분신으로 자동사냥,"일해야 하고, 공부도 해야 하고, 밥도 먹어야 하고.
‘왜 사람은 한 번에 한 가지 일밖에 못 하는 걸까.’
상우는 항상 자신의 몸이 두 개였으면 좋겠다고 생각했다.

..그랬더니 몸이 두 개가 되었다."
폰투스 : 극야2,"<극야> 시즌2.
남극 글로벌 과학기지의 참사 2주 후.
미국 국적 연구쇄빙선 ‘폰투스’호는 과학기지 참사의 생존자인
차동환, 사야카, 노조미, 리메이린, 왕가오창, 이상현, 김경한, 정세인 8인과
유일한 생존 감염자 천기욱을 싣고 뉴욕 맨해튼 항구를 향해 향하던 중
태평양 한복판에서 또 한 번의 끔찍한 비극이 시작된다."
내일,"다 되는데 취업만은 안되는 취준생 최준웅(27세,남)
우연한 사고로 저승독점기업 주마등의 저승차사들을 만나게되고
 
특별 위기관리팀의 계약직 막내로 일하며 위기에 처한 사람들을 돕게 되는데."
펀치드렁커드,"정신건강 유튜브 채널을 운영하고 있는 정신과 의사 도민수, 하지만 그는 오랜 우울증과 공황장애를 앓고 있다. 그러던 와중 해마다 열리는 병원 야유회에 책임자로 참여하게 되고 갑작스러운 폭설로 인해 환자들과 휴게소에 고립되고 만다. 이에 함께 갇힌 시민들의 반발이 거세지는데..."
살아남은 로맨스,"로맨스 소설에 빙의해 행복한 삶을 살던 채린.
그녀의 눈에 남자주인공인 '제하' 외에는 모두 검은색 그림자로밖에 보이지 않는다.
그리고 갑자기 바뀐 소설의 장르. 
살아남으려면 엑스트라들과 손을 잡아야 한다!!
<화장 지워주는 남자> 이연 작가의 차기작, 세상에 이런 장르는 없었다!"
오로지 너를 이기고 싶어,"태어나서 단 한번도 패배해본 적 없는 남주 '이기고'
그런 이기고를 처음으로 패배하게 만든 여주 '오로지'
과연 이 '내기'의 승자는 누가 될 것인가?"
합격시켜주세용,"천년째 용이 되려는 수험생 바리와
전설의 과외선생 찬영이의 낙동강 용 합격 수기"
노빠꾸 최하영,"고등학교에서도 담당일진을 만나
안그래도 흉흉했던 학교 생활이 옆집 노빠꾸 전학생때문에 더 꼬였다!
내 학교 생활은 앞으로 어떻게 되는거지?!"
무서운게 딱좋아!,"90년대 생이면 누구나 아는 추억의 공포 만화 <무서운게 딱좋아!>.
당시의 독자들이 선정한 베스트 of 베스트 에피소드들을 모아,
2021년 웹툰으로 돌아왔다!"
랑데뷰,"내향적이고 소심한 성격이 고민인 하민이는 
카페 '랑데뷰'에서 조금 특이한 사람들을 만나게 된다. 
28살 동갑내기 친구들의 맵단짠 감성 시트콤!"
고백 취소도 되나?,"설레는 마음으로 고백할 준비를 하던 '반하얀'.
그런데 고백이 양아치 같은 '설박하'에게 잘못 전해졌다.
그런 사실을 들키지 않기 위해 필사적으로 노력하는 하얀과, 그런 그녀 머리 위에서 즐기는 박하.
과연 하얀은 그에게서 벗어나 다시 제대로 고백할 수 있을까?
<나의 첫번째 새벽> 신매 작가의 풋풋 하이틴 로맨스 신작!"
밤마다 남편이 바뀐다,"역사상 최악의 폭군으로 이름 난 루펜하르트의 황제 리반펠의 신부로 팔려가듯 보내진 공주, 테리엘라.
살아남기 위해선 반드시 퇴짜를 맞아야한다! 만반의 준비를 하고 있는 테리엘라의 침실에 밤마다 찾아오는 잘생기고 몸 좋은 이 남자?
""밤마다 공주의 침실로 오겠어.""
네? 대체 왜요? 왜… 왜 이러세요 폐하?
밤마다 이 짓을 해야 한다고?!"
어느날 갑자기 서울은,'닿는 순간 먹이가 된다.' 어느 날 갑자기 서울을 덮친 끔찍한 변이 바이러스! 서울로 수학여행을 온 연우는 평소 짝사랑하던 같은 반 소연과 친해질 수 있다는 생각에 설렌다. 그때 서울 관광 중인 연우네 반 앞에 나타난 정체불명의 세포들. 접촉하면 감염자를 흉측한 모습으로 변이시켜버리는 세포들 때문에 연우와 같은 반 친구들의 수학 여행은 지옥으로 바뀌어버리는데...! 연우는 무사히 서울을 벗어날 수 있을까?
장풍전,"세상 모두가 내공을 가질 수 있는 시대.
아직까진 고수라는 존재의 의미가 없지만,
세상 한편에선 옛 고서나 체계적인 연구로 인해 인간의 능력을 월등히
뛰어넘는 고수들이 만들어지고 있다.

세상에 공개된 내공수련법 이외에 다른 고서들이 있었고,
비밀리에 빼돌려진 무공비급들로 인해 점차 무서운 괴물들이 탄생한다.
이들은 개인적인 일탈로 사건을 일으키기도 하고,
문파라는 미명하에 조직을 결성해 힘을 키우며,
거대 자본의 어두운 뒷치닥거리도 서슴치 않는데..."
경자 전성시대,"<연애의 정령> 김호드 작가 신작. 남들보다 강한 그녀, 육경자가 돌아왔다!!
연인과 헤어지고 취업도 번번이 실패하며 힘든 하루를 보내던 경자는 '더 쉴드'라는 대기업으로부터 스카우트 제안을 받게 된다.
학벌도 빽(?)도 없는 경자는 의아해하지만 따뜻하고 안락한 실내 사무직을 꿈꾸며 면접을 보러 가는데...
회사도 직원들도 면접자들도 모두 심상치 않다?!"
신의 재래,"신들의 보물 여의주를 심장으로 살아가는 소년 현우주는
호랑이에게 물려가 귀신과 싸우는 범의 학교에 입학한다.
꿈꾸던 고교생활이 펼쳐지는 듯 했지만 기쁨도 잠시, 
여의주를 노리는 적들이 시시각각 숨통을 조여오는데..."
칼끝에 입술,"제국의 미친개, 역대 최강의 기사 아르네. 
그녀는 부모님의 성화에 어쩔 수 없이 결혼을 하게 된다.
""남편이 맘에 안 들면 죽이고 돌아와야지.""
하지만 누구도 남편이 이렇게 잘생겼다고 말 안 해줬잖아?
“당신이 유리 같아서 깨질까 봐 불안해.”
게다가 남편이 나를 연약한 도자기처럼 대하는데?
전혀 약하지 않은 아르네와, 전전긍긍 집착남편 카시안.
오해와 오해가 겹치는 아슬아슬 착각 로맨스!"
약빨이 신선함,"어느날 갑자기 열린 하늘문으로 
괴물들의 침략과 선인들의 인간계 개입이 시작되었다!
남들보다 '약빨'이 잘 받던 한율도 갑자기 각성을 하게 되는데...
커피? 에너지음료? 다 가져와! 이젠 '약빨'이다!"
아포크리파,"구마의식에 평생을 바친 베르나르도와 도미니코는 인정받는 엑소시스트이다.
두 사람의 은퇴가 결정되자 바티칸 상층부는 그들을 한국에서 노년을 보내도록 조치한다.
낯선 이국 땅에서의 생활에 대한 긴장과 설렘도 잠시,
무언가 잘못되어 가는 것을 두 사람은 눈치챈다."
후궁 스캔들,"동생 때문에 억지로 황태자비 간택전에 나가게 된 화영.
이렇게 된 김에 화려하게 쫓겨날 계획을 세운다!
하지만 계속 이상하게 엮이는 황태자 신영 때문에 계획은 쉽지 않고,
오히려 황비와 황태후 눈에 들어 화영은 최고의 후보로 손꼽히게 되어 버리는데…."
"위닝샷!
휴재","야구를 할 수 있는 조건이라면 팀의 패전조 역할도 마다하지 않는 투수 '안시윤'. 
초라한 성적으로 중학교 선수 생활을 이어왔던 그는 상대팀의 포수 '백태오'와의 
만남을 계기로 야구 인생이 송두리째 바뀌기 시작한다. 

고교야구 정상에서 힘찬 위닝샷을 던지기 위한 뜨거운 청춘들의 이야기!"
청춘계시록,"사이비 교주 아들과의 아슬아슬하고 위험천만한 동거가 시작됐다! 철석같이 믿었던 외삼촌에게 사기를 당한 청아네. 부모님은 행방불명된 외삼촌을 쫓는다며 사라지고, 청아는 갑작스레 빈 집에 혼자 살게 된다. 그런데 사기당한 가족이 청아네만이 아니었으니! 자치구에서 가장 큰 사이비, ‘천년재림교’도 외삼촌에게 제대로 속았다. 그리고 청아네 집에 찾아온 교주의 아들 ‘요한’. 무작정 짐을 끌고 쳐들어오는데...! 신이시여, 이 동거 괜찮을까요?"
장미같은 소리,"아이돌그룹 플라워즈의 막내 '장미'는 생일날 갑자기 실종된다.
의지할 사람이라고는 같이 잡혀 온 비밀연애 중인 매니저 '승천'뿐인데, 
어설픈 납치범들 A, B, C, D보다 승천이 어쩐지 더 쎄한 것도 같다.
여기서 무사히 나갈 수 있을까? 누구를 믿어야 할까? 잔혹한 심리 스릴러!"
신혼부부 생활 백서,"""취향이야, 바꾸면 그만이고, 야구는 갈아탈게! 
다 맞춰준다고, 잠자리 취향까지 싹 다."" 
승하 앞에 갑자기 나타난 남자, 차이언! 그와의 수지타산 계약 결혼! 
하지만 남자는 냉정했고, 그 끝은 정해진 이혼이었다. 
' ..인정한다! 한때 끌렸다는 사실을, 하지만, 이젠.. 그 호감조차 도려내고 싶은 마음뿐! 
""이혼해요.. 우린 하나부터 열까지 전부 안 맞는 사람들이에요!"" 
이혼을 다짐하자 그가 직진을 선언했다!"
천치전능,"학창 시절 매일 폭력 사건을 일으키던 문제아 김전지는 오토바이 사고로 다리를 다쳐 현역(?)에서 은퇴하고 훌륭한 사회부적응자로 살아가고 있다.
그러던 어느 날 육교 위 거지 노인과 시비가 붙게 되어 거지 노인에게 행패를 부리고 마는데....
그 노인이 하필이면 ‘신’?"
이세계 용사가 지구를 구하는 이유,"시스템이 등장한 각성의 밤 이후, 모두가 마나를 가지게 된 세상.
그러나 홀로 마나가 없어 던전의 짐꾼으로 근근히 생활을 이어가던 수정은 자신이 이세계에서 온 용사라고 주장하는 아이를 만난다.
용사가 지닌 수수께끼의 강력한 힘. 용사를 만난 이후 생겨난 가슴 뛰는 인생 첫 스킬.
지구를 구하라는 사명만을 기억하는 엉뚱한 용사와 함께 수정은 원하는 목적을 이룰 수 있을까?"
돌&아이,"글로벌 아이돌 오디션에서 발탁된 걸그룹 '릴리'는 데뷔 직전 투표조작으로 나락에 떨어지고, 
이를 기획한 대한민국 최고의 엔터테인먼트 대표 차유주는 남편의 배신으로 누명을 쓰며 징역을 살게 된다.
수감 중 만난 조폭 출신의 비주얼센터감 은하린. 차유주는 그녀를 꼬셔 다시금 릴리를 데뷔시키는데..."
