title,story
악마법소녀,"들리는 것이 시각화되는 공감각 능력을 가진 소녀가 마법소녀가 됨으로써 시작되는 이야기. 마법을 손에 넣은 순간부터 그녀에게 사람들의 ""어떤"" 말들이 날붙이로 보이기 시작한다."
한 뼘 공포집,"일상적인 장소에서 벌어지는 찝찝한 이야기. 지하철, 내 방, 횡단보도, 카페 등등 모든 일상적 공간에서 공포는 일어난다."
서폿저택에 어서오세요(완결),본격 롤 안하는 사람들도 재밌게 볼 수 있도록 노력하는 롤만화. 서폿만 사는 저택에서 일어나는 소소한(?) 일상들. 서폿저택은 월 2회 연재입니다
주름진 사장님,"심각한 노안의 사장님이 회사 사람들과 친해지고 싶어 노력하지만, 생각하는 것만큼 쉽지 않아 괴로운 오명언 사장의 노력이 계속된다"
짜이타임,"부부와 고양이 3마리가 함께 사는 생활 관찰툰! 짜이티 한 잔처럼 달짝 쌉쌀하게, 호로록 읽혔으면 좋겠습니다."
자본주의가 낳은 괴물,이 세상에 돈으로 이기지 못할 건 없다! 본격 자낳괴의 로열티 하이 스쿨 제패기가 시작된다!
살인범과 산다,과거 학교폭력으로 인해 투신해 인간불신과 다리장애를 가지고 살아가는 하숙집 주인 아들 4수생 '모진우'는 모두에게 적대심을 가지고 살아간다. 그러던 어느 날 모두가 쓸 수 있는 공용 컴퓨터에 연쇄 살인범의 살인 일지를 발견하게 되는데...
타인 행성 표류기,고군분투하는 버라이어티 실화기반 리얼 개그 일상툰! 오늘의 타인은 누구?
내 룸메이트는 마네킹(정식연재),"비가 오면 다시 마네킹으로 변해버리는, 불완전한 인간으로 되어버린 마네킹 도윤! 인간형 인형에 깊은 트라우마가 있어 마네킹 또한 끔찍이 싫어하는 지호! 도윤이 완벽한 인간이 되기 위해선 조건이 있는데... 반인반돌(doll) 도윤은 완벽한 인간이 될 수 있을까 ?"
오늘도 그래고래,소심한 그래고래와 매력만점 친구들이 만들어가는 소소하고 귀여운 힐링 미스터리 웹툰.
너의 여집합(완결),나의 세상은 너를 만난 순간부터 어긋나기 시작했다.
몽글툰,리메이크
엑스프렌즈,누군가의 이별 이야기
니사정 내사정,"이성을 홀리는 특별한 힘을 가진 고등학생 지혁. 하지만 자신의 힘이 통하지 않는 강적, 유리를 만나게 되며 평온했던 지혁의 일상은 깨져버리고 만다. 난 내 인생 살고, 넌 니 인생 살고. 하지만 맘대로 안 되는 게 바로 인생. 너무나 다른 두 사람이 어쩔 수 없이 얽히고설키는 이야기."
뿅가이,안녕하세요. 웹툰 업로드를 기다리셨을 독자님들께 죄송합니다. 긴히 드릴 말씀이 있어 블로그에 글을 게시하였습니다. https://blog.naver.com/ga_iee/222317245962
사랑하는 제자들,폭설로 인해 나갈 수 없는 학교. 그런 학교에서 누군가 사람을 죽이고 있다.
86'd(완결),"캐나다에서 요리를 하게 된지 어언 5년 한국산 캥거루 주사, 멋진 요섹남의 로망은 1도 없는 리얼한 주방 일상을 소개한다!"
수영만화일기(정식연재),저질체력 만화가지망생 해오의 험난한 수강신청부터 마스터가 되기까지의 여정! 매주 목요일에 업로드합니다.
슬픔을 먹는 남자,"삶과 죽음의 경계에서 슬픔을 쫓는 남자 그리고 슬픔을 가진 사람들, 그들의 이야기 (이 만화는 무서운 장면이 나오니 보는데 주의해주세요.) <자유 연재>/ 글, 그림 김마토 팬아트나 궁금한 점은 zxcvcxz506@naver.com로 보내주세요!ㅎㅎ"
미줌툰(완결),[목 연재] 미국 사는 줌마 '미줌'이와 미국 남편 '미남'이의 이야기.
미치광이 맥,더러운 도시의 심부름꾼 맥의 이야기
괴물의 바다,물 속에서 괴물들이 출몰하고 인류는 바다에서 멀어져 생활하기를 몇 년째. 그 속에서 카브르와 마야는 호기심과 희망을 가지고 모험을 떠나기로 약속한다. / 격주연재
칠흑,"""조금만 기다려 곧 내가 있는 이 칠흑과도 같은 심연이 널 삼켜버릴테니..."" -감옥 범죄 스릴러-"
브레인 스톰(완결),등장 인물은 단 한 명 뿐. 기억들의 배틀로얄 (토요일 22시 격주연재)
연습생 고영신,아이돌 연습생 고영신의 고군분투!
너는 내게,사랑과 사람을 통해 진정한 어른이 되어가는 세 여자의 이야기!
흙수저를 위한 나라는 없다,"실화다 내 경험을 바탕으로 담담하게 그린 웹툰이니 맘에 안들면 나가거나 악플을 남겨도 좋다. 사람은 자기가 살아온 수준을 결코 벗어나지 못한다. 아무리 티비니 인터넷으로 간접체험해봐도 한계가 있다. 나는 내가 얼마나 가난하게 살았었는가를 깨닫기까지 30년 가까운 세월이 걸렸다. 실제로 나의 가족은 전통시장어귀나 공단근처 혹은 유흥가주변의 저렴한 전세나 월세집을 오가며 살았다.. 내가 다녔던 중, 고등학교에는 나와 비슷한 처지거나 혹은 더 나쁜 경우의 아이들이 많았다. 편부모, 이혼가정, 혹은 할머니가 혼자서 키우는 아이라던지, 부모는 시장에서 장사를 한다거나, 무슨일을 하는지 정확히 알 수 없는 사연이 많은 아이들."
원스 인 어 블루문,평범한 아웃사이더 권태웅은 초능력자 '월인'들의 학교에서 만월인이자 엄친딸 신미호를 만나게 되고 파란만장한 학교생활을 보내게 되는데.... ＊자유연재
지나치게 달콤한,아르바이트를 하며 마지막 방학을 만끽하는 대학교 5학년 다솜의 일상에 초통령 아이돌 슈가보이즈의 멤버 동하가 등장한다. 고등학교 이후로 아이돌에 관심 없던 다솜에게 아이돌의 삶이 전부인 줄 아는 치기 어린 20살 소년 동하에게 지나치게 달콤한 이야기가 시작된다.
도깨비 장난,악당으로 낙인찍혀 사는 아이들의 삶. 그곳에 순응하며 사는 얀새는 시루를 만나고 혁명을 꿈꾸게 된다.
소피아가 머리카락을 쓸어넘길 때,학교와 마을에서 벌어지는 크고 작은 사건들을 해결해 나가는 이야기로 현실의 우리 주변에서도 벌어질 법한 사건들을 다룹니다.
픽셔너,벗어나고 싶은 여자와 머물고 싶은 남자의 이야기. / 격주 금요일 연재입니다.
여름에 내리는 서리,"천재과학자 시현이 만든 세계, <뉴 라이프>. 이를 이용한 정부의 거대한 음모 앞에서 그녀는 자신의 <뉴 라이프>를 되찾아오고자 결심한다. 네 명의 여자가 뜻을 모은다. 그들이 만든 소설, [여름에 내린 서리]를 이용하기로."
베이퍼 정키스,2068년 네오 서울에서 활동하는 수사관 '정키'들의 어드벤처!
토마,이유를 알 수 없는 살인사건과 새로온 전학생...그리고 기이한 광경을 목격한 건우의 마음속에 의심의 싹이 트기 시작한다. 이 비극의 끝은 어디인가.
A girl like alien,중3 여름방학이 끝나고 길초롱은 달라졌다. 머리색이 녹색으로...
뼈의 시간,누군가 횡단보도에서 들을 밀어 교통사고를 당한 전교1등 우진. 그런데 입원한 에덴병원은 무언가 이상하다
쓰레기 성의 소녀,한 만화의 주인공이 되지 못한 캐릭터들은 모두 기억을 잃은 채 쓰레기통으로 버려지는데.. 쓰레기의 성으로 버려진 한 소녀가 지워진 기억을 떠올리기 위해 실마리를 찾는다. 월요일 업데이트.
음악의 길,퓨전 뮤직 액션
용사 신드롬!,"10년 전, 마왕과 딱 한 마디 나눴을 뿐인데 그걸 이유로 용사가 되어버렸다! 세계의 존망이 내 손에 걸려있다니 그게 무슨 소리야?! 본격 라디아의 좌충우돌 모험 로맨스 판타지! *자유연재*"
용은 범을 잡아먹지 않는다.,소년은 용과 싸운다.
우리들의 우상은,"무한 긍정의 도시 녹람시! 모두가 행복한 이 바다마을, 행복하지 않은 소녀 '주리'는 할 수 있는 수단을 전부 동원해 이 도시를 탈출하고자 한다. 그러던 그의 앞에 의문의 괴력소녀 '상은'이 나타나는데... (매주 금요일 연재)"
소소일기,소소한 일상을 그립니다.
해결사(완결),마계에서 해결사를 하는 소년소녀의 일상물(연중)
달기알(완결),달걀 닮아서 달기알.
디 언더사이즈드(THE UNDERSIZED),고등학교 농구부의 성장이야기. 매주 토요일 업로드합니다.
점성술사,지금 여러분들이 살아가는 일상생활 속에도 판타지는 있습니다.
자유의 경계,자유가 억압되는 세상에 의문을 품던 소년은 죄를 뒤집어쓰게 되고 인류 최악의 교도소 CS-필드에 투옥된다.
봄날의 산보,연애기간이 짧았던 두사람의 연애같은 결혼생활 이야기
타이트엔드,학교에선 전국구 변태 찐따! 경기장에선 슈퍼스타?! 본격 미식축구 소년만화!!!
귀염뽀짝 애기뚱냥 뽀냥이,애기뚱냥 뽀냥이와 친구 햄찌의 유유자적 일상 *매주 금요일 업로드*
사도 신여랑傳,도술과 요술의 있는 신개념 무협 판타지 액션로망!!
츤데레,신선한 미친놈들
래빗 콤바치!,"(매달 5,15,25일 업로드) 본격, 비기너 감성 초짜 주짓떼라 주짓수 입문기!"
한국 프로야구사,야구초보자와 야구역사가 궁금한 젊은 세대에게 간편하게 먹을 수 있는 컵라면같은 가이드가 되었으면 합니다.
루커피쳐(정식연재),"꿈을 찾으려 애쓰고, 꿈을 향해 나아가기도 하지만… '꿈'이란 도대체 뭔지 잘 모르겠어요."
도례 (道禮),"흔히 알고 있는 초능력은 어디서 온 것일까? 그리고 그것은 정말로 존재하는 것일까, 초능력의 기원과 그것을 둘러싼 이야기. 대한민국 20세기 초능력을 발현 시키기 위해 존재했던 기관과 그곳 관련된 사람들에게 어떤 일들이 벌어져 왔을까... (※ 매주 화요웹툰 입니다.)"
얼어붙은 아로와향기,"왼쪽 일부가 얼어버리는 희귀병에 걸린 최아로, 세상에서 차가운 것을 제일 싫어하는 류향기 그리고 그런 향기 옆을 항상 지켜주는 주요한 그리고....<청춘드라마: 매주 금요일 오후3시>"
39℃,어릴 적 처음으로 먹어본 미트볼 스파게티. 동생을 위해 처음으로 해본 요리로 인해 요리사의 꿈을 키우게 되고 그 꿈을 이루기 위해 일본으로 요리 유학을 떠나게 되는데...
CAFE_쉬어가게,"나의 마지막 날 우연히 발견한 커피, 위로, 당신."
천사는 야옹(완결),"하찮은 인간들의 사후세계를 결정지을 재판관. 하지만 재판관도 잘 만나야 한다? 모든 재판관이 똑같은 생각을 하지는 않는다. 과연 재판관들은 어떤 기준으로 인간들을 나누는걸까? ( 2주 1회, 일요일 연재 )"
업사이클 다이어리,버리는 물건을 단순히 재활용하는 차원을 넘어 디자인을 가미한 새로운 가치로 재탄생시키는 업싸이클의 매력! 소비의 시대에서 돈주고 쉽게 살수있는 물건들 보다 내 아이디어로 내가 만든 물건의 가치는 그 어떤것보다 소중합니다! 이제 메리와 함께 업싸이클 매력에 빠져보십시오!
누나 한입만화(완결),소소하지만 맛깔스러운 이야기! 이리와요 한입 줄게!
나는 부활 마법을 가졌다,사람을 살리는 능력을 가진 하루아. 당신은 사람을 살리는 능력을 가지면 어떻게 하겠습니까? ＊자유 연재 문피아에서 나는 부활 마법을 가졌다 소설 연재중
좀비가 된 세상에서 마법사는,"마법이 도래한 현대, 마법사와 일반인이 공존한다. 어느날 갑자기 좀비 바이러스가 퍼져 하루만에 전세계가 장악된다. 주인공은 이 난관을 헤쳐나간다."
너어는지인짜,일상 속에서 일어나는 여러가지 이야기들 오늘 간식으로 당근을 먹었는데 맛있었다 든가 등등
왕립 루브리카 종합학원,굳이 장르를 똑부러지게 정해보자면 판타지 일상개그 청춘반항 학원물...? (토요일 격주연재)
싸카소녀,"1927년 여름, 군산. 금녀의 스포츠 축구에 도전하는 소녀들의 좌충우돌 성장기! 반드시 여자 싸카 구락부를 만들고야 말리라!! (5, 15, 25일 연재)"
악인(정식연재),다른사람의 생각을 읽는 능력. 그 능력으로 살인마를 마주했을 때.
야귀록,매주 금요일 연재 일편단심 춘향인 몽룡! 사랑하는 여인을 위해 저승까지 달려간다.
어쩌다 보니 용사가,용사가 되고 싶던 김박살은 오수끝에 용사 라이센스를 따는데 성공한다. 신나서 모험을 떠나려는 김박살에게 다가오는 마왕의 마수..!
개인적인택시,"단골손님들만 예약제로 운영하는 개인(적인)택시. 목적지까지 가는 동안 손님이 듣고 싶은 음악을 함께 들으며 달린다. 음악을 들으며 함께 추억을 이야기하고, 가끔은 적당한 음악을 추천해 주기도 한다."
비공략 캐릭터를 공략하는 방법,어이 없는 죽음을 맞이한 이정하는 다시 살아나기 위해 게임 속 캐릭터인 '현원'을 공략해야만 한다. 하지만 게임 속에서 주어진 매니저 일은 고되기 끝이 없다. 러브매 속 무명 아이돌 '판타지아' 육성하기! 현원에게 매력 어필하기! 게임의 신에게 잔소리 듣기! 이정하는 과연 다시 살아날 수 있을까? 철부지 백수에서 프로 매니저로 레벨업! 이정하의 러브 코미디.
빨간 물고기,"엄마를 미워하는 딸, 실수로 엄마를 죽이고 말았다. 과거를 숨기고 조용히 살고 싶은데 그럴수 없다! 자꾸 나타나는 죽은 엄마와 수상한 저 남자 때문에! *매달 10일, 20일, 30일에 업로드됩니다.*"
용사님이시다,용사가 되지 못한 용사지망생. 그렇다고 기사가 되고 싶은 건 아니었는데;; ( 매주 화요일 연재! ) ( 팬카페 : https://cafe.naver.com/yongsanimisida )
풋내기들(정식연재),개성만점 풋내기들이 한 집에 살면서 시작되는 좌충우돌 청춘하숙 로맨스!! 저희 집에 하숙하러 오실래요?
이상징후(異常徵候),원인불명. 선천적으로 남들과는 다른 아이들의 학교생활과 성장.
꽃밭에서,"사고로 기억을 잃은 아버지와, 그 기억을 찾아야만 하는 딸. (격주 일요일 연재)"
똥두,자기혐오가 있는 열다섯 사춘기 소녀 동두희가 자기 긍정으로 나아가는 이야기.
망생이 전투,2021년쯤이면 나 대신 기계가 일해주는 줄 알았다....
흐르는 바닷불처럼(정식연재),"사람의 '간'을 먹는 해귀들, 발버둥치며 살아남으려는 소년의 이야기"
날것,그림으로 기록하고 싶은 감정
처음이잖아,시내를 중심으로 스무 살 네 친구들이 각자의 길에서 꿈을 찾아가는 이야기.
상그미상,일상에서 겪었던 일화들을 올립니당
엔드시즌,"초등학교 4학년 한정우, 그리고 그에게 펼쳐지는 복잡한 야구 인생"
겨까게 사랑한다,"[수연재] 첫째고양이 겨자와 둘째고양이 까미, 그리고 그들의 집사인 세 자매가 함께하는 자취 일상 라이프 귀여운 고양이들과 또 주변 사람들과 격(?)하게사랑하고 소통하는 이들의 유쾌하고 공감가는 일상 이야기들"
판타스틱 시니어,"괴수를 무찌르는 인기절정 마법소녀 '로라'. 끈질기게 따라붙는 광팬들과 마법소년 ‘플루토’에게 정체를 숨기며, 괴수의 배후 악당과도 싸우게 된다. 그것을 계기로 가정과 사회에서의 자신을 돌이켜보게 되는데.."
번혼,"용과 인간의 싸움이 끊이지 않는 세상. 이곳에, 어디에도 소속되지 못한 반인반룡 콤비가 있다!"
이웃집 유부녀,일상 속에 숨어있는 사랑스러운 기억들
여기야! 헤드볼 빌리지,헤드볼 친구들의 신나는 대모험! 함께 떠나자!
일주일 지구체험,소꿉친구의 몸에 들어간 외계인과 평범한 고등학생 은수의 조금 별나고 특별한 일주일 -매주 월 연재
베트남 프렌즈 여행기,겁원달과 쿨개미의 아슬아슬 베트남 배낭여행기
할짝 심리학,심리학 겉핥기!
냥만연애툰,까칠한 냐미와 콩깍지 씌인 댕이의 공감을 부르는 일상 개그('ㅅ')♥
52번지 몬스터,"깔끔쟁이 이재익과 너저분한 천재 미술가 허완이 유산 받은 폐가에서, 의미심장하게 돌아가신 할머니 살해범을 찾는 설렘살벌 비밀 연애. #청소의 신 #댕댕미 #훈남 법대생 #걸크 #너저분함 #영앤 리치 #천재현대미술가"
과한가족,어딘가 조금씩 과한 그들의 평범한 일상
별의아씨(완결),-
무대에 서지 않지만 배우입니다,배우인 듯 배우 아닌 배우 같은 십 년째 배우 지망생 이야기
"불편해요, 선배님!","고3시절 첫사랑의 아픔을 딛고 재수에 성공한 미정, 하지만 입학한 대학에서 자신의 첫사랑과 너무 닮은 한 선배를 만난다."
양치기 소년,거짓말에 둘러싼 이야기
솔직히 말해서(완결),솔직함에대한 솔직한 이야기
중등 생활 보고서,"현직 중학생의 중등 생활 보고서, 솔직한 중딩 씀."
아파트용사,소심찌질 아싸인 내가 이세계를 구할 전설의 용사?! 마왕을 해치울 용사로 선택된 아파트 주민들의 좌충우돌 모험기!
쏘 판타지,바쁜 가운데 무료함을 느끼며 살아가는 소예. 어느 날부터 그녀의 꿈에 자꾸 가면을 쓴 소년이 나타난다. 꿈 속의 소년이 소예를 알아보기 시작하는데.
컷,"주인공 하나에게는 한가지 특별한 능력이 있다. 그것은 시간을 5분전으로 되돌릴 수 있다는 것. 하지만 어느날 같은반인 고고에게 능력을 들키게 되는데...오직 자기만이 세상의 주인공이던 그 시기, 수많은 NG를 겪으며 나아가는 10대들의 성장 드라마. "
어느 남고생의 하루,혼자 꿋꿋이 살아가던 남고생 재영이 말하는 강아지 호두를 만났다
은해갑을깝치,한국의 평범한 대학생 ‘조은해’의 자취방에 정체불명의 괴생명체 '깝치'가 찾아온다. 깝치의 허술한 협박에 속은 은해는 깝치에게 소원을 빌어야만 하는데...?!
악마의 육아일기,악마 윌과 소녀 엘리의 따뜻한 이야기.
맛있는 남자,꿈을 기억하는 남자와 꿈을 잊어버린 여자. 몸에서 맛이 나는 남자의 비밀. (자유연재)
유진의 환상특급열차,유진이 유진들을 보면서 유진에 대해 생각하는 유진의 옴니버스 이야기.
킬러5,부모의 강요에 의해 킬러로 살아가고 있는 박지아와 다섯 명의 킬러들의 피도 눈물도 없는 대결이 시작된다.
이 몸은 신이니라!,"대학교 졸업을 앞둔 '김태희' 앞에 나타난 이상한 어린아이, 자신을 신이라 말하며 자취방을 침략(?)하는데! 진짜 신 타나토스와 신을 믿지 않는 김태희의 투닥투닥 일상기!"
룩앤미,세상에서 가장 아름다운 남자 이룩과 안면인식장애를 가진 나빌레라의 이야기
헬로사이공,베트남 호치민(사이공)을 배경으로 한 다양한 이야기들을 단편으로 풀어냅니다.
모야툰,오늘도 왈가닥!!!하지만 별거없는 모야의 소소한 일상 이야기 (업로드가 불규칙해요!)
살문 (殺門)(완결),"관상과 유전적형질, 자연환경으로 살인을 유추할수있다는 주인공과 살인자의 관상과 유전적형질을 가진 사람이 만나게 된다. 주인공은 살인을 유추할수있다는 전제하에 상황을 만들어 나가게 된다.　　　　　　　　　(※ 매주 목요웹툰으로 수요일 저녁에 업로드 됩니다.)"
잠자던 숲속의 공주,"사악한 마법사의 저주로 인해 오랜 잠에 빠져 있던 '빅토리아' 공주. 그런데 오 년 만에 친구 ‘앨빈’에 의해 깨어나게 된다. 하루빨리 왕궁으로 돌아가야만 하는데 잠들어 있던 탑에서 왕궁까지의 길은 험하고 멀기만 하다. 이 여정, 왠지 불안한데... 동화 ‘잠자는 숲 속의 공주’를 재해석한 판타지."
포도나무 소녀(완결),젊어지기 위해 나무를 찾아 다니던 소녀의 이야기
가면,자신의 욕망을 이루기 위해 가면을 모아라.
바람을실은메아리,.
아빠 내일은 뭐하고 놀까?,조금은 특별한 아버지와 아들의 이야기
따뜻한 나의 코코,쓸쓸한 우리들의 마음 한 조각과 닮은 텅 빈 물망초 마을. 어느 날 작은 이삿짐 트럭과 함께 마을이 꿈틀대기 시작합니다.
하임의 서재,운명의 주인은 누구인가.
언데드의사 김해골,작은 던전마을의 유일한 의사 해골씨의 일상 (당분간 자유 연재)
이상한 낙원의 넬리쉬,자살을 하려던 내가 갑작스레 떨어진 여기가 이세계라고? 아니! 그냥 이상한 세계라고!!
A - STUDENT(모범생),"""선생님! 저를 다시 1등으로 만들어 주세요!"" 1등이 아니면 살아갈 수 없는 제자가 생존을 위해 스승을 찾아 나선다.."
20&21세기남매,9살 차 남매의 일상툰!
알콜일기,원스토어 북스에서 토요일 연재 중 입니다!
여행 다운,"다운의 유럽여행 에피소드, TMI 여행일지"
선선한 이야기(완결),선선이의 99% 일상 이야기
"부사관 후보생, 유아미!",빛나는 20대들의 청춘성장드라마
이온,감정이 격해지면 주변에 식물이 자라나는 소녀 이온. 그 이온이와 사귀고 있는 수는 오늘도 파란만장한 나날을 보냅니다. 손만 잡아도 마을은 식물 투성이. 과연 이 커플이 평범하게 연애 할 날은 올 것인가!
여의도,대 좀비 시대가 막을 내린 후 시작된 한 기업가의 의문의 게임. 여의도에 방치된 좀비로부터 생존하라!
설레이는 나날,샴고양이 설이와 집사 태이의 본격 설레는 반려일상!
후르츠렌즈!,열매는 어릴 적 한 꼬마에게 과일을 전해 받는데.. 남이 주는 건 먹지도 받지도 말라는 엄마의 말이 생각이 나 놀라 그 과일을 내처 버린다. 그 뒤로 과일상인 사람들만 눈에 보이는 저주에 걸리고 마는데...! 대학생 열매의 인연 찾기가 시작된다!
제 소원을 들어주세요!(완결),-
웹툰왕,한우의 웹툰 작가 도전기
연애문학,내 이십대의 마지막 봄 여름 가을 겨울을 그 남자의 문장이 채운다. 이제껏 한 번도 본 적 없었던 현실 소설가와의 연애! 격주 연재합니다
두 번째 문리버,선수 생활을 그만두고 방황하던 모란은 예전의 국가대표 동료에게 당황스러운 제안을 받게 된다.
달의 문지기(휴재),오랜 시간동안 봉인되어 있던 달의 문지기 '월'을 우연히 만나게 된 여고생 '한 겨울' 문지기가 달로 돌아갈 수 있는 힘이 충분히 채워질때 까지 한시적 동거를 허락하게 되었다.
메멘토모리,"절대 악과 복수로 뭉친 악, 둘 중 잡아먹히는 건 어느 쪽 일까? 증거조차 남기지 않는.. 살인 그 자체에 목적을 두는 절대악 연쇄살인마 레이와 ‘처형’이라는 명분으로 살인자가 된 그를 쫓는 악 태훈. 그리고 그 둘을 막기 위해 고군분투하는 지훈과 수사팀이 벌이는 설전."
아틀레냐,"환상과 현실의 섬, 아틀레냐의 이야기."
어른이,"연애, 학업, 취업, 인간관계, 장래 등등 끝나지 않은 고민을 가지고 있는 청춘 들! 10대였을 때는 20대만 되면 다 큰 멋진 어른이 되어 있을 줄 알았는데, ""어른"" 이 되어가는 우리들의 이야기!"
공허의 숲,길을 잃고 낯선 숲에 도착한 사람들. 숲에서 살아남아야 한다.
프러미스 : 증오의 찬가,.
스푸키 멜로디,"기억나지 않는 꿈들과 악몽. 가위 눌렸던 지난날의 기억. 꿈속에서 본듯한 색채. 마음속에 담아있던 슬픈 이야기들...때론 슬프고 무섭지만, 때론 너무나도 따듯한 꿈속으로 여러분을 초대합니다. 잠깐만 귀기울여 보세요. 어디선가 여러분 마음을 아리게하는 으스스한 오르골 곡조가 들리지 않나요?"
국밥왕,삼시세끼 국밥만을 고집하는 거구의 소년 '국장환‘ 과 대회 상금을 노리는 재벌집 딸 '이송희' 가 한 팀이 되어 국밥왕 대회 제패에 나선다.
스크럼블 에그!,"괴물들이 박해받고 용이 멸종한 세상에서 옹기종기 모여 살아가는 괴물들, 그리고 괴물들의 마을에 발령난 신입 택배기사의 스플래터 펑크 농촌 판타지 시트콤."
도사님 도사님,사주 드라마
벨시토,사랑하는 여인 나호를 찾기 위해 이탈리아의 한 마을로 떠난 피아니스트 이신. 그러나 그녀와 지냈던 호텔 벨시토가 흔적도 없이 사라져 버렸다. 모든 건 환상이었을까.
플라시버,17살 고등학생 소년 안 믿음. 어느 날 그에게 주어진 믿음대로 되는 능력... 하지만 의도대로 되지 않는 능력 때문에 주변에서 이상한 일들만 벌어지는데... 과연 그는 그 능력을 잘 다루게 될 수 있을까? 매주 목요일 11시 연재!!
모솔탈출 일대기,모쏠 21년차 드디어 그녀가 사귀게 되었다. 처음이라 아무것도 모르는 그녀 과연 어떻게 헤쳐나갈 것인가!?(자유연재)
이별의 플라시보,이별의 긍정적인 효과에 대하여. [공지] 안녕하세요 여러분! 현재 만화를 검수중에 있습니다! 이번이 마지막 리메이크로 예전 화수들은 삭제 또는 작가 블로그로 옮긴 예정입니다. 항상 제 작품을 좋아해주셔서 감사합니다! 금방 다시 만나요~!
가라사대,"이름 때문에 교회 콤비로 불리지만 기독교를 싫어하는 배드로와 유다는 반강제로 기독교 동아리에 들어가게 된다. 동아리 파탄을 꿈꾸는 드로와 유다, 그리고 친구들의 파란만장 성장기!"
3인3색 세쌍둥이,하나도 둘도 아닌 셋씩이나~?! 세쌍둥이 막내가 그리는 리얼 삼둥이툰!! 실화 맞아요ㅋㅋ (매주 화요일or월요일 밤 업로드!)
"달리자, 콜롬비아!(완결)",만화인간의 콜롬비아 여행기! 커피와 축제의 나라 콜롬비아에서 펼쳐지는 생생한 이야기를 지금 만나보세요!
가족같은회사(완결),부부가 운영하는 족같은 회사 이야기 - 완결
바이러스 X(정식연재),"괴바이러스 X가 발생하고, 세계는 인류 최대의 재난을 맞는다. 주인공 정사언은 초토화된 세상 속에서 살아남기 위해 분투하는중, 각성하게 되는데......"
아파지는 중입니다,희귀병을 앓고 있는 소녀가 한 소년을 만나면서 벌어지는 청춘 성장 스토리
너머의 항하사,"무대와 전생, 육도를 넘나드는 항하사의 인간도 수호기! 무용수 사는 공연 <찰나삼세>에 서고자 한국무용계의 거장 명설의 후계자가 된다. 그러나 사가 물려받은 것은…. 꿈의 무대를 위해 싸워야만 하는 사 X 세상을 지키기 위해 진실을 응시해야만 하는 또 다른 후계자 항하. 찰나와 같은 세상 속, 꿈과 사명을 걸고 육도윤회의 부조리에 맞선다."
곤충전,"“약육강식(弱肉强食)” 어느 시대든 약한 자는 강한 자에 의해 죽임을 당하게 되더라도 어떠한 말도 할 수 없다. 하지만 그것을 바꾸려 한다 아니, 바꿔야만 한다. 자신과 모두를 지키기 위한 판타지 이야기"
덴큐(정식연재),특수능력을 지닌 악당 덴마가 꼬마의 몸에 갇혀 우주택배 업무를 하며 겪는 기상천외한 모험이야기.
돌레인더시티,여행가서 씹고 뜯고 맛보는 리얼 여행기 (자유 연재 중입니다.)
아재소녀(완결),"결혼 후 자식들과 함께 평범한 일상을 보내고있는 아재임과 윤소미, 어떤 일로 인해 그들의 자식들이 시간의 미아가되어, 20년전으로 사라지는데......"
하아의 하루,강아지 하루와 누나의 일상툰. 함께 걸어가는 길은 조금 더 따뜻합니다.
노바,"어느 마을에 정체불명의 무언가가 떨어지고, 이후 알 수 없는 일들이 일어나기 시작하는데.. (38화까지 매주 금요일 업로드, 이후 39화부터 자유연재 예정)"
사업왕 심길후,청년 심길후의 좌충우돌 사업 성공기
인생은 너울너울,사연많은 전직 항해사. 바다이야기와 일상의 소소한 일들까지.
무지개다리 파수꾼,"돈과 성공만을 전부로 아는 수의사 한철. 사고 이후, 동물들의 말을 들을 수 있게 되는데..!"
골신 파람,"신(神)과 신(神) , 신(神)과 인간(人間) 사이에서 벌어지는 전쟁 그리고 생(生)과 사(死) ...... 신이 사는 '천궁'과 인간이 사는 '지구' 우주 공간에서 펼쳐지는 신(新) 무림액션 세계....... 무림 스포츠를 통한 정신일도의 미학 !!!"
트랜스휴먼(정식연재),"코딩영재, 데이터가 되다!"
신의 마녀,간절한 소원을 가진 정소원의 앞에 신비한 힘을 지닌 선우 신이 나타난다. 정소원은 자신의 소원을 이룰 수 있을까? (매주 금요일 오후11시)
빵뽀시래기(완결),생애 처음 알바를 시작한 하리. 다사다난한 그녀의 첫 빵집 알바도전기. 플랫폼 [스토리잼] 과 동시 연재 중입니다. 스토리잼에서 좀 더 빨리 만나보실 수 있습니다. 다른 작업물도 간간히 업로드 하니까 인스타그램도 많이 놀러와 주세요. instagram @ vanha_lee
쉼터에 살았다,쉼터 생활툰. 모든 내용은 저의 개인적인 경험이며 쉼터에 따라 환경이 다를 수 있습니다.
이매망향 魑魅望香,"귀신을 보는 주인공 선호, 지긋지긋 한 귀신에게서 벗어나려 하지만 귀신보다 더한 것들이 찾아오게 되는데…."
청부업자와 소년의 이야기,귀신이라 불리는 청부업자 주드와 거리에 버려진 고아 노바가 살아가는 척박하고 삭막한 세상 이야기
우로보로스,도술과 마법의 격돌 악마와 시간여행에 대한 이야기 .
미대생 댕댕,XX XXXX XX
백의사자,카카오웹툰 / 카카오페이지에서 목요웹툰 <백의사자>로 연재중! 현재 시즌 3 오픈중!
코스믹 코믹스,태양계의 일상
