title,story
4B연필,미대입시생들의 이야기
Brisk Fall Days,The brisk fall days that I wanted to walk with you. Ca..
고래 호랑이 그리고 말,초보 신혼부부의 고래키우며 사는 이야기
어둠이 스러지는 꽃,"조그만 노인, 칼을 든 아들, 그리고 어둠"
우리는 우연히 그리고,"잊지 못 하는 것, 잊지 못하는 사람.."
마들레느가 9번지,마들레느가 9번지로 이사를 오게 된 줄리는 건물 주인인 모건 부인의 설득에 케이크 가게를 새로 여..
아일랜드,총 인구 100만. 전체 반경 12Km. 바깥과 격리되어 있다는 의미로 불리는 아일랜드. ..
산에 오른 라미리아,산에 오른 라미리아-라미리아 단편선 1부-타임홀(퇴.현 Ep 1) 2부-은반위에서 3부-퇴마..
가족 이야기,가족들의 짧은 만화 입니다.
뭉치,"보보와 타타네 가족은 함께 우주여행을 떠나는데, 갑자기 궤도를 벗어난 우주선! 무슨 일이 생긴걸까.."
엄마왜,"월,목 연재"
감성찾기,It's Back
토리앤프렌즈,"토리와 미로의 두번째이야기 웹툰. 매주 ""수요일"" 자유연재.."
Sweet Devil,사랑을 하면 달콤(Sweet) 할 것 같죠? 현실은 Devil...!!!
지지배배,"둥지에서 바라본 세상, 참새삼남매의 새로운 참새시리즈~~"
학교학원,학교대신 학원
퀘스트 엠퍼러,세상은 몬스터가 득실! 연약한 인간들은 몬스터들에 대항하기위해 퀘스트 위원회를 설립! 모든 사람들..
아라의 당구홀릭,2011년 공식지정 생활스포츠 당구!! 이제 막 당구를 접하시는 분들께 당구의 기초를 보다 쉽고..
덕질은 A 플러스,"휴덕은 있어도 탈덕은 없는, 입구는 있지만 출구가 없는 덕후의 세계."
디시전,서울시 인구 절반이 바이러스에 감염되고 생존자들은 서울을 떠나려는데..
생활의고수 마니콩,생활고수에게 배우는 우리들이 몰랐던 실전생활 기술들이 펼쳐집니다!
네잎클로버,달콤새콤한 여고생의 일상
웨딩플랜 아름다운 약속,웨딩까페 ' 한복장이 푸우의 결혼이야기'를 운영하면서 겪게된 다양한 사연들. 누구나 처음하는 결혼..
둥실둥실 유령씨,유령이 되었습니다.. 저승사자는 잠시 기다려 달라더니 오질 않습니다.. 심심합니다...
FOR WHOM,영웅 집단의 계층이 부딪히는 그들만의 아픈 현실들. 그리고 그들의 모든것이 뒤바뀌는 이야기. ..
이층버스,세상살아가며 보이는것들
괴상한실험실,어느 캐릭터들행성 공책월드의 주인공 하양이! 매번 하양이를 괴롭게 하는 사건이 연구실에서 터진다...
Reds,~
곰도리와 길,"곰도리가 길을 걸으면서 많은친구를 만나면서 우정과,왕따를 알게되는 것"
네크로,죽은 자의 원한으로 이어진 네크로맨서들의 전쟁이야기.
순자씨화내지마쎄용,장성한 자식들을 시집과 군입대를 시키고 남은자식과 힘빠진 남편과 사는 갱년기의 울컥하시는 순자씨 ..
윷으로 가버려,정말 오랫만에 컬러연재군요. 그나저나 이거 진짜 연재 할런지 모르것습니다..;;
뒤틀린 이야기,당신의 관념에 통수를 때릴 튀틀리고 꼬인 이야기
우리 결혼하자,앞으로 다시는 못할지도모르는 세상에서 제일 깨끗하고 철없는 사랑이야기.
너랑 나,너와 나의 사랑이야기가 시작됩니다.
TOD,das
어른아이,돌아온 사랑
나의 보람,사랑을 하는 여고생들의 이야기.
그 후에,동주의 이야기
포어클락,"좋아하는 것들과 사소한 기억,나날들을 이야기합니다."
찐빵의 계절,소심녀 찐빵의 찌질한 일상이야기.
일상 이야기,01년생 남자가 살아가면서 일어나는 일상 이야기들 입니다.
☞ 우리 사랑할수 있을까 ☜,"진짜 이름은 ☞ 선도부와 양아치, 우리가 사랑할 수 있을까? ☜ 이고 위이야기는 말 그래도 선도부.."
카니발 Carnival,"높은 빌딩 사이, 어느 골목의 지하에는 무슨 일이든지 하는 심부름꾼으로 사는 젊은이들이 있다. 도.."
Crazy Life,제 얘기입니다
동그랑땡 村 Life,촌 라이프 그림 일기. 일주일 두편 업로드 노력중.
흑백인간,연쇄 살인마들과 그 주변인들이 벌이는 치열한 두뇌싸움 범죄 스릴러(.....로 보이면 좋겠는데)
개바라기,똥강아지 이야기
보시면암,보면암ㅋ
불길한 예감은 틀린적이없다,초능력자 소녀(18.변태)와 가련한 매저키스트 소년(18.변태)
카니발리즘,에런의 괴로운 이야기
초능력자의고난,초능력만화임
아이 캔 두 러브,음... 백합? 입니다.
가라 go 냥이,동거인 2사람과 두 고양이악마들
흑백의삶,"자유연재흑백의삶,일상에공감을느껴보자"
고집쟁이,냥이 먹보 이야기
젖은 밤,지친 하루의 위로. 밴드 싱잉앤츠와 콜라보 작업한 웹툰.
홍대 앞 거리,맛깔나는 만하 이야기 생활툰
사랑 순정 음식,음식으로 싹튼 사랑이야기
What a 軍 Life,"오늘도 어김없sms 기상나팔소리에 자리에서 일어나 하품을 쫘악 하고 이렇게 외치치! ""Wha.."
달탐정발명대,"뭐임이,철수,짝꿍이,끼당이,테나,담임선생님은 사이가 좋습니다."
사랑스런 그녀석,"그냥..특,,이한 커플 내용ㅎㅅㅎ"
오늘도 난,얼굴을 잊어버리는 그녀의 사랑에 대한 성장통
천공의날개,금기를 어긴 소년의 힘찬 날개짓!
Dday HB,"Dr.에리카의 연구소에 갇혀 고통스러운 나날을 지내는 코드네임 NO. OMJ-415. ""그 날이.."
내일도 나무타기,헤헤헤 우리집 코믹 이야기. 오늘도 우린 나무를 올라간다! 끝까지..
프테라노돈 사가,용사학교를 갓 졸업한 주인공들은 뚜렷한 목적도 없이 여행길에 나선다. 과연 앞으로 그들에게 어떤..
나도 사랑을 하고 싶다,여주가 사랑을 하고싶다
컴퍼스라이프,"미대생 김우희, 음대생 백은하, 체대생 최 준상 인문대생 아영과 희진이 들려주는 대학 일상이야기"
SS 야구단,산다는 것은 고통이다. 그리고 정(情)이다
와디언 리그,본격 하렘 판타지
종족의폐해,5종족의 대전쟁
복룡봉추 伏龍鳳雛,세바보들의 왕국일으키기.
괴야,반요인 한 소년의 이야기.
우리들의 시간,연습그림입니다!
퍼즐,등장인물의 갈등과 사건을 통해서 스스로 해결하고 성숙해 가는 인물의 성장과정을 그리고 싶습니..
내겐 너무 달콤한 악마님,할거없이 집에서 빈둥내던 '나푼수'는 인터넷에서 악마 소환법을 보게 되고 별 생각없이 따라한다...
그곳에 항상,한아이의 좌충우돌 이야기!
우리들의 이야기,아이들의 좀 이상한 일상 이야기
세상의 아이들,"눈에 귀도(鬼道)가 뚫리면서 세상에서 소외된 남자와 마음을 주는 소녀, 그리고 삐뚤어진 세계를 사.."
오늘은 뭐 읽을까,재미있는 책을 소개하는 웹툰입니다.
백목거인,학원 판타지 만화.
각시탈2013,"각시탈이 과거 일제강점기가 아닌, 현재의 친일파 또는 나쁜 감정을 품고있는 일본인과 싸우는 이야기.."
DEVIL FISH,지하철이 폐쇄되는 새벽 1시 .......역에 몰래 숨어 드는 한 남자....그 남자의 사투가 시..
탈모왕이마반,네이버 NO.1 탈모카페 이마반 11만 회원들의 마음을 움직인 웃픈이야기 탈모를 극복해 가..
어제 오늘 그리고 내일,"과거와 지금, 내일을 얘기하는 두부의 평범하지 않은 일상이야기"
인형의 꿈,"화재의 흔적이 역력한 아파트형 공장에서 눈을 뜬 G,K,C,S는 같은 중학교를 나온 고등학생들이다.."
더 데블,한 꼬마가 악마에 침식되는 이야기
청춘,고시원생활하던이야기 그리는겁니다 ㅎ
버섯라이프,버섯의 삶을 담았습니다.
러브비트,그냥 러브비트게임의 종류의 관한 이야기 에요.
청춘로맨스,사랑하고 고민하는 청춘들의 이야기
자살사무소,자살사무소 -완벽한 자살을 도와드립니다.
재민이의 단편만화,"안녕하세요. 재민이의 단편만화 입니다! 연재는 자유연재...고요... ,, 감사합니다.."
법칙과 순서의 세계,눈을 뜬 주인공은 이곳이 꿈속인줄알고 그 안을 방황하던 도중 한 소년을 만나고 그 소년에게서 진실..
새와의전쟁,이건 새가 유령과 싸우는 내용입니다. 재밌게 봐주시면 감사하겠습니다.
카프그라 증후군,SF단편
재앙,주인공이 한 소녀를좋아하는데 다르놈들이 자꾸 그 소녀를 건드려 맨날싸우게된다
나란남자,자칭 연애의 선수라는 다섯 남자의 실전 연애 비법!
사색의 시간,살아가면서 누구나 한번쯤은 갖게 되는 철학적 질문들을 개그로 승화시키다. 인간은 누구나 ..
환상동화 모음집,꿈으로 엮어나가는 동화 이야기. 주인공 나비는 안데르센의 인어공주를 시작으로 자신만의 동화를 만들..
카나리아,"안녕하세요 ""셀"" ""굿 마이 베리파파""를 연재했던 나무나래 입니다 ^^ 간만에 단편으로 인사드립니.."
만화가 답이다,만화가 답이다. 오래된 시간 오래된 미래
낭랑26세,"나이는 먹었지만.. 마음과 정신연령은 아직 어린, 백조아가씨의 이야기입니다~^^ 나이는 어디로 .."
왕성고의 흔한 사건,왠지 미묘한 사건이 자주 일어나는 사립 왕성고등학교. 그러한 사건들을 곧잘 해결하는 묘한 학생들이..
노숙패밀리,정신장애를 앓고 있는 한주인공의 사회재활성공과 취업재활성공기 세상에서 소외되어진 사람들의 아우성..
생각하는만화,"카툰 에세이, 선(禪)만화"
일상공감 공상만화,"직접 체험해도 보고, 귀로도 보고, 눈으로도 본 일상's"
소원의조각,사라진 연인을 찾기 위해 인간세상에서 여행을 시작하게 된 하랑의 이야기.
괴물판,괴물다큐멘터리. 변해버린 지구 이 시대를 괴물판이라고한다.
연애 컴플랙스,평범하지 않은 그들이 온다!! 서툰 그들의 사랑 이야기.
당신이 꼭 와야할 곳,어느새 찾아온 특별한 순간
상어씨의 일기,상어씨의 하루일기
사랑해 톨스토이,'우리'들의 나날.
안녕！후식맨,지구 종말의 위기에 맞서는 후식맨의 이야기
브리스크 펄데이즈,당신과 함께 걷고 싶었던 그 화창한 가을의 나날. 그 모든 시간을 추억하며...
카카오 마론도넛,없음
오빠랑,세상 모든 남매에게 바치는 사랑과 분노의 역작!!
문,자신의 문을 찾아가는 여자아이
태영어린이,빨간망토 소녀의 몬스터헌팅
토야스토리,"‘정의사회구현’ 아버지, ‘악모현처’ 어머니, ‘공주병’ 누나, ‘팔방미인’ 토야로 이루어진 네가.."
s타미노트,"옹알옹알, 재잘재잘, 두근두근"
작은 너는,아이들소식은 블로그에서 소소하게 만화로올릴게요 사랑해주셔서 감사합니다
샤크의 만화전쟁,샤크와 돌핀의 만화전쟁
일상다반사,생각보다 재미있는 우리들의 일상이야기
기억과 로맨스,24시간 밖에 기억못하는 여자.. 그리고 모든 것을 기억하는 남자의 로맨스 소설
sprayboy,자칭 최강그래피티 스프레이보이가 펼치는 자충우돌 성장기
물음표,산부인과 의사 권달우
직업탐방 여행사OP,항공여행산업의 증가와 함께 여행사 오퍼레이터의 역할이 나날이 중요해지고 있습니다. 여행사 오퍼레이..
Readers,그냥 읽는 애들의 스토리를 재밌게 만드려고 시도하는 중
누구에게나 있는 이야기,"20대 성적소수자 친구들의 사랑,우정,이별을 이야기 합니다. 너른 마음으로 감상해주세요. 감사합니.."
아스라이,평범하지 않은 그들의 평범한 이야기.
너에게는 그저그런,전교2등이 전교1등에게 열폭하는 내용
크리스탈디펜스,어느날 하얀머리를 지닌 엘리야라는 여자가 천계에서 쫓겨납니다. 그녀의 남친인 루노가 그녀의 원수이..
귀여운 그녀,^^
R N B,Red girl Never Break
인간하나 고양이 두명,고양이 두마리 데리고 있느라 죽겠습니다. 아니 근데 나도 마냥 정상인은 아닌듯?!
커튼콜 아래그랑,신이 세상을 만들때 떨어뜨린 커튼콜의 능력. 커튼콜을 둘러싼 악당의 이야기.
잉여록,잉여록이지만 잉여에서 벗어나기 위한 발버둥 같은거입디다
몸부림,몸부림치는 세명의 이야기
부숴라 마계소녀,범죄가 사라진 세계에서 살아가야하는 마계소녀의 이야기!
헬로 노키드,서른먹고 락큰롤
좋아요 괜찮아요 좋아요,살아가면서 소소한 일상과 생각 이야기
1,1
헤드리스 독 스트로,목을 잃은 신과 시체들은 목을 찾아 헤맨다.
운명의 장난,"뼈아픈 기억을 가슴에 묻고 사는 남자,끔찍한 기억을 완전히 잃어버리고 사는 여자,상상을 초월하는 .."
단편만화 허울,개강을 앞두고 강의실을 찾은 한예람. 혼자여서인지 자꾸 이상한 기분이 드는데...
레인보우,"일곱가지 색깔, 그리고 이야기들."
로벨리아,형사 강유심은 마약 조직의 실마리를 따라 주화고등학교에 들어가는데...
별을 건너는 방법,"어느날 갑자기, 다른 세계로 끌려가 버렸다! 그런데 그곳은 어딘가 많이 이상한 곳인데…? 별을 찾.."
DARK,다크. 그 첫번째 히어로. 비밀스러운 나라. 그 모든 비밀을 숨기는 비 정부 기관. 그리고 한 ..
잡초,"일제강점기, 해방, 그리고 6.25... 그 속에서 한송이 무궁화가 되기보단 한포기 잡초가 되길.."
오랑우탄 아빠 이야기,"아빠, 나, 동생의 이야기!!"
글과 그림,하루 일상을 글과그림으로 표현.
네크로맨서,죽은자와 산자의 교류
시즈닝 데이즈,할머니의 유언으로 오게 된 오래된 서점 The Books에서 만난 마요와 론. 그리고 그 곳에서 ..
Tostobo,작은 로봇 토스토보와 콰륵이의 이야기
세상이 끝나려고 해,자연의 흐름이 무너짐에 따라 엑소시스트가 되어버린 요나. 악령들의 입가에 소문이 떠돌면서 그녀는..
마성의 중력,아..안녕하세요... 부족하지만 열심히 그려 볼께요;;;
FalconS,은퇴한 영웅들의 현실적 이야기
고랭나들이,평범한 대학생 고랭이와 사람들의 이야기
알과포의내멋되로MOVIE,영화를 보면서 그 영화의 리뷰와 4컷만화를 그리는 형식의 만화입니다. 1화 완성이고요 한개 ..
가솔린,2003년 대구 지하철 참사... 잊혀져 가는 참사의 현장 10년후 그 자리에서 의문..
여기는 문예부,문학을 사랑하는 소년소녀들의 성장드라마
Brave,뜨겁게 타오르는 농구이야기
횡단,당신곁에 악마는 존재한다.
블라스터 캐즈,아가신 엄마의 복수를 값기위해 동료들과 모험을 하는 줄거리
만래당사랑이야기,"만날래요,당신을,사랑이야기입니다. 오해하시지 마시길~;;"
캐릭터의 무한 행진,특별한 캐릭터를 주제로 한 판타지 스토리 입니다!
The white keY,하얀열쇠라는 UFO를 타고 우주 밖을 나가는 모험 이야기 입니다. :D
넌 귀신을 믿니,고등학교로 전학온 고등학생 소녀가 학교에서 벌어지는 신기한 이야기
호떡의 성장일기,호떡이 자라나는 모습을 그린 성장일기입니다-아아-♬
어느 부서의 비밀이야기,103마리의 그림자를 해방시켜버린 시연이 그림자퇴치에 나서게되는 이야기
천사가 내려오다,1998년. 어려운 시기 백수인 이호식에게 천사가 내려오다!
바빌로니안,'신'에게 모든 걸 바쳤으나 '신'에게 모든 걸 빼앗겨버린 한 남자의 복수.
강철형사,흔하디 흔한 형사스릴러
세컨드 코리안 워,제2차 한국전쟁이 시작된다.
메모리즈 레인,그리운 기억의 흔적을 찾는 소녀의 이야기
시대정신,정신없는 시대를 살아가는 주인공의 정신 상태.
행맨,2063년 미래의 인공섬에서 일어나는 기묘한 사건들 SF 스릴러 행맨
고양이 이야기,소소한 고양이 1컷 만화 '고양이 이야기' 입니다. 그림판이니 그림이..ㅠㅠ 잘봐주세요요용!!!..
도깨비 숲,"비오는 날 숲에서의 기묘한 만남, 그리고 기억.."
아름다운 청춘들의 사랑방법,"ㅎ, ㅇ, 장승남, 흰곰. 그들의 사랑하는 이야기. 저예산이 컨셉인 팀 한님(화경, 연시)의 첫번.."
나의 일기,아이가 일기를 쓰는것
SUNDAY,신비의돌 '판타스틱'을 찾아 모험하는 소년의 이야기 입니다.
부부의 동물원,"HO행성의 동물프로파일러 부부. '부부의 동물원'이라는 TV프로그램을 통해, 지구의 동물들을 재.."
마에스탄,아실리 왕국의 황녀와 하인의 사랑이야기
겨울 아이,겨울을 좋아하던 아이들. 소원대로 겨울이 계속되는데...
나는너네옆집에살고싶다,우리주변의 이야기
피규어무비,E.T의 아이가 납치되어 찾으러 떠나는 기나긴 여정이 시작되는데...
안주 안주 술안주,"술과 안주, 그리고 주정들"
여자가 고백하는 법,능력있는 남자와 능력 없는 남자. 그리고 모솔의 그녀의 이야기.
병아리 날다,2295년 대재앙이후의 암흑시대가 열렸다. 그속에서일어나는 세계3차대전이야기...
조롱 속의 새,..
안녕하세요 평범씨,공통점이라고는 단 한가지밖에 없는 그들의 이야기
조안이네가 달라졌어요,아이들 키우는 집의 일상을 그린 만화 입니다. 일하느라 집안이 도우랴 업뎃 이 좀 늦어질 수 도..
U유곰의 걸음마,U유곰의 10대...아니 01대 1살의 시선으로 바라본 세상...
중딩될女의 끄적끄적낙서장,종합장에 낙서하는기분이란 이런것!! ( 지적부탁 )
엄마는 고슴도치,초등학생 두 딸을 둔 엄마의 일기. 신애와 다영이네 가족이야기. 재미있고 감동적인 짤막한 에피소드..
Love n Luv,그리워하는 남녀의 사랑 이야기
공부비법,"어떤가요, 당신의 학교는..?"
母,그들과 그녀와 부모의 이야기
묻지마 밴드,꿈을 향한 청춘들의 도전과 열정..그리고 사랑
마그마우동,마그마우동에서 일하는 청춘들의 이야기.
그들의 휴일,이상한 집에서 아르바이트를 하는 A씨의 이야기
쌀꿀이네집,"도시생활을접고 내려온 제주의자연, 바람의 소중한추억 부부는 아이들을통해본 또 다는 제주를 느끼.."
神이란 작자,본인을 신(神)이라고 부르는 놈이 지구를 찾아왔다. 그것도 인간을 박멸하기 위해서 라는 목적을 가..
쭈쭈바 성장기,쭈쭈바 성장기는 동생 쭈쭈바의 성장기 이야기로 저와 쭈쭈바와의 일상 이야기 입니다^^
화려한인생,.
마검사,현상금 사냥꾼의 모험이 시작된다!
사랑후愛,사랑했던 연인과 이별한 그들이 서로 만나서 상처를 치유하고 서로를 보듬어 가는 이야기 입니다
WIZ,"마법의 위즈대륙에 온 아이, 그 소녀는 재앙일까? 구원의 존재일까?"
한국형 해리포터 마법수험생,입시 한국형 해리포터 마법 수험생
HIT,혜성야구부 이야기입니다.
텔레포테이션,"사람들은 항상힘이있으면, 그힘을 제대로사용하지못하는 사람을 비난한다. 하지만 힘이있다고해서 항상 .."
메탈★학교,강철학교!
익스체인지,소원을들어주는 무언가의이야기
시간여행자,시간 여행을 하는 한 청년의 이야기
웨이브,웨이브월드를 지키기위한 싸움이 시작된다!
그냥 웃는다,병맛만화..아 저 마우스 못그려요ㅜㅜ 타블렛님이 가셔서..일단 타블렛이 살아날동안 잌ㅋ 북흐
목쿠초,지구에 갑작스러운 차원상승으로인해 모든 동.식물 광물에 새로운힘이 생겨나고 진화하였다. 그에따..
불륜이 아니야,사랑했던 연인이 돌아왔다 하지만!
힐링닥터 앙드레김,한 장의 김이 일탈하여 세상을 날아 다니며 사람들의 마음과 정신을 치유하는 유쾌한 감성 코미디..
뽀그리,긔여븐 뽀그디
지긋지긋해,로맨스와 코믹이 한번에!!! 지긋지긋해~
돌이킬수없는,"현재,100년 전'이능력'이 정식으로 인정받음과 동시에 이능력자들의 도시가 된 영국의 마을 레이첼.."
소녀마을,대한민국 모두가 훈녀되는 그날까지
참잉크레커,참신하고 잉여스러우며 때론 크레이지한 레알 커플 라이프
동물이 살아가는 이야기,조금은 색다른 형식의 해또가 쓰는 반려동물 포토툰!
이건 머재,"세상 속에서 발견할수 있는 이상한 녀석들,."
피 그리고 단 하나의 심장,홈스쿨링과 부모님의 덫에 얽매여 사는 비은에게 하나의 세계가 눈앞에 펼쳐지지만 그 곳은 비대신 피..
Lets樂,오만가지 천태만상을 보여드립니다.
블랙키,저승의 정부라고 불리우는 지브라에서 노동하는 블랙키와 그의 조수인 꼬마혼 마나비가 옛 블랙키의 상..
소심한 곰의 산책,저는 건축일을 하고 있으며 여행을 좋아합니다. 여행을 하면서 보고 느꼈던 우리의 도시와 삶에 대..
뒤죽박죽동거스토리,주인냥과 햄스터가 살아가는 동거스토리
야오네집,세상을 지탱하는 일상의 힘에 대해 그리고 싶습니다.
나는 여자와 동거중,어느날 갑자기 여자가 우리집에 왔다면?! 당신이라면 어떻게 하겠습니까?
실워트 더 매니악,(월요연재)천재급 또라이 실워트의 난해한 하드코어 코미디
아무거나,ㅋ
직업탐방 항공사지상직,지상직은 공항에 체크인카운터를 비롯한 여객수속업무를 수행하는 근무자입니다. 항공여행업의 성장과 함..
Tet 테트,복어 추리 러브러브
비스킷,사는 건 꿀처럼 달기도:D 카카오 99%처럼 쓰기도:(
Trouble,바람 잘 날 없는 삶
호로록,...
너가 오기 전까지,니가 오기 전까지 우린 아무 문제가 없었어 세상 누구보다도 다정한 연인이었어 어느 누구도 ..
2580,.
이스탄불소녀,이스탄불에서 벌어지는 인연 이야기
내동생,우히히 내동생 마니 사랑해 주세요^^
뽀짜툰 시즌2,뽀또 짜구 쪼꼬 포비 네 고양이와 살아가는 이야기입니다.
공포단편,생활에서 마주하는 일상적인 공포이야기(단편모음)
힘을내요 남자1호,소소한 직장생활 이야기입니다. 남자1호로써 살아가는 소소한 직장툰! 우리모두 일상을 함께 공유..
근로복지공단 생활자금 의료비,일반인들이 쉽고 재밌게 알수있도록 근로복지공단에서 시행하는 생활안정자금 의료비 대출 사업에 관한 ..
짤만왕 짤막4컷만화대왕,시간날때나 그리는 짤막4컷만화입니다.
드래곤하트,마법과 기계의 공존의 세계'아리나'에서 일어나는 사건을 해결하라! 우연이 알게된소녀가 해결사? 소..
마왕 만들기,약해빠진 공주를 최강의 마왕으로 만들기위한 특별과외.
내주변에서들어온 무서운이야기,내 주변에서 들어온 무서운 이야기 100회 특집 공포 웹툰 입니다. 더 많은 이야기를 보시려면..
Outsider,영재로서모두의관심을한몸에받던소년그러나시간이지나면서영재의소질이없어진다. 소년은 절망하고 세상 자체를..
헐,뉴뉴뉴뉴
너에게로 간다,서로다른 물체의 가슴시리고도 따뜻한 순정이야기♥
저주,저주받은 여자아이와 순수한 여자아이의 우정스토리
demander,"""너희가 원하는 이야기는 무엇이지?"" 자신이 원하는 이야기를 위해 목숨을 걸고 싸우는 '엑소시.."
연습용,대사 확인용으로 올려봅니다.
LTE,유쾌한 해적 이야기~
그림의 그림,하루하루 일상을 한컷 그림일기로 올립니다. 그림일기? 일상카툰? 감성카툰? 항상 좋은하루되세..
하얀일기,매일매일 사건사고! 100%실화! 하얀 하롱이가 쓰는 만화일기인 하얀일기
팽씨 이야기,"팽씨네 동물캐릭터 펭귄, 팬더, 고양이들의 소소한 일상 이야기 입니다."
쌍쌍바,남들과 조금은 다른 취향을지닌 도나와 유기 진제 그리고 아조가 만들어가는 동성애 이야기
날아라 구별이,"국립농산물품질관리원의 캐릭터 구별이와 배추군, 무군, 고추군이 튼튼한 성장과정을 그려나갑니다. .."
기분 꽝 원숭이,일상
색다른 선녀이야기,"옛날 선녀가 아닌, 요즘 시대에 선녀가 나오는 색선녀이야기!!"
아빠의 모험,아빠는 과거의 약속을 어기게되고 집을나간다..... 코믹모험만화!
너님들의 SNS,.
우리가 이래 삽니다,진짜로 이래 삽니다
우는 여자,성범죄 피해자의 이야기이다 . 여자의 자아는 범죄를 당하고 두개로 나뉜다 . 눈물이 말라버린 ..
여우신의 무녀,전생의 여우신의 무녀와 전생의 용신가의 남자.두 사람의 엇갈린 사랑.그들의 환생의 이야기.
콰광쾅캉,콰광쾅 캉 괜찮아유~
빠루치카의 자유생활,빠루와 치카씨의 자유롭지만은 않은 즐거운 후리라이프스타일~!
저주받은 숲 속 친구들,저주받은 숲 속에 살고 있는 저주받은 자들의 일상 이야기?!?
애엄마,"애엄마의 퐌타스틱한 일상! 육아 이야기가 아닌, 인생에 찌들어있는, 엄마로 활동하고 있는 여.."
헬로우 Mr 크론,아픈 사람은 꼭 심각하게 살아야 해..? 크론병 6년차 꽃아가씨의 유쾌한 일상. 세상이 뒷..
드래곤볼 패러디,프리저를 위한 드래곤볼 패러디 만화
인력거,"리얼하고 웃기고 리얼하게 감동적인, 내 생애 가장 뜨거웠던 시절의 여행이야기"
달걀군의 공부,공부법을 만화로 보다 쉽게 설명해드립니다.^^
아내를 위해 준비한 요리,오늘도 아내의 밥은 내가 책임진다. 요리셔틀 타지에가 아내를 위해 준비한 알콩달콩 레시피 포토툰.
졸라맨 이야기,졸라맨으로 그림 연습 중...
흑룡설화,반쪽짜리 흑룡에 대한 설화
그와 그녀,그는 강푸름.그녀는 이노을.그들의 연예인생
앵그리 새,ㅎㅎ
로리의 하루생활일기,로리의 하루생활일기이무니다.
그림일기 in 말레이시아,타국에서 산다는 건? 말레이시아 본격 생활 여행 그림일기~
익스플로러,심상세계를 누비는 주인공과 일행들의 액션(?)활극!!
제발좀 죽어줘,본격펫모에 만화!
Conte,동화같은 단편이야기를 그린 만화라긩
리와인드,그냥 평범한 만평입니다.. 그날 그날의 이슈 혹은 최근의 국내외 사건 사고들을 다룬 주로 ..
인형비애人形悲哀,최초 인형사가 남긴 마지막 인형에 대한 이야기.
딱콩딱콩 오두막,그들이 보는 세상
미멘토모리,정신과 엘리트 마수원. 유일하게 믿고 따르던 친형이 정신병자로 병원으로 잡혀오게 되고 정신적 충격..
혼자라니,출산장려만화일겁니다. .. ㅋㅋ
똥,식스센스를 능가하는 최고의 반전 웹툰
켄시,이름이 콤플렉스인 중2소녀 왕자병의 우탕타한 스토리
佇,우두커니 佇
언니와 나,7살 차이가 나는 친언니와의 에피소드를 그린 만화입니다.
Sucre,빚쟁이의 아들이 10년 후에 재벌이 되어 돌아왔다? 그것도 첫사랑을 찾아?? 그는 과연 첫사랑을 ..
인생게임,모든것을 포기하고 싶을때쯤 인생게임에 참여해보십시오.
조선의함대,가상의역사.
다혈질 앨리스,막장 ! 다혈질 앨리스
무,무(無)를 찾던도중 역사의 진실을 알게되는데...
벌룬 N 시저스,"죽음과 귀신, 그리고 유언을 남기는 사람들의 이야기"
모자래이야기,패션스쿨에서 벌어지는 다양한 이야기들을 판타지스럽게 풀어볼까 합니다.
특별한 코믹 이야기,이것은 약간의 사랑과 코믹의 스토리입니다!
자연계,사람과 자연의 대립관계를 판타지로 한번 각색해서 만들어봤습니다.
제노사이드 25,전후에 걷혀지는 장막. 세상은 새로운 시대의 봄을 맞으려한다.
EVEN,대한민국에서 발굴된 미이라. 그 것을 둘러싼 일련의 사건. 글 : 김민찰스 그림 : 신인선
조금 어두운 이야기,염세적이고 극단적인 시선으로 바라본 현대사회의 모습과 인간의 단면들. 그것을 단편으로 담아낸 조금..
미혼모,"평범한 여자가 , 세상에게 가장 강한 어머니로써 태어나는 과정을 조명하였습니다. 좌절, 절망 그리.."
내가 만화를 그리는 이유,저도 잘 몰라요
마녀 그리고 그것은,마녀 그리고 여러가지 생물들이 만들어가는 이야기들.
녹턴,자아를 찾아 떠나지만 과거를 곱 씹는 여행
저주받은것들의이야기,저주받은 것들의 이야기 --에피소드 1 : 유에리나 --
선녀길들이기,빈털털이 거지선녀의 지상 극복기 ㅋㅋ
망울망울,시골 촌년이 서울올라가는 이야기
서브웨이,지하철을 배경으로 벌어지는 이야기
별라의 일본 유학기,리얼버라이어티서바이벌유학만화
노가다일상,은근히공감되는 엉터리 웹툰입니다ㅎㅎ
하루당근,그냥 평범한 저의 일상이에요
오호랑,오호랑을 사랑해 주셔서 감사합니다.^^
locking,용사 '진'과 함께 떠나는 여행 ~
그림판 도형스토리,웃음폭발!! 젼의 일상이야기
우리 가족이란,우리가족에 대해서 약간 더 코믹하게 바뀐 이야기
SWEETY 중요한별,시간이갈수록.....니가더좋아지는걸?....
불편하고 특별한 시간,아빠가 불편한 딸… 딸이 어려운 아빠… 이들의 동승이 시작된다.
슈트의 시대,"2080년 미래, 조용하던 노인회관에 육체보완 슈트의 등장으로 새로운 바람이 분다!"
아날로그 낭만부부,아이 둘을 키우며 함께 성장해나가는 아날로그 부부의 좌충우돌 일기
가시,"지구상 최악의 바이러스, 신종 파상풍. 의문에 가시에 찔려 인생의 전환점을 겪게 되는 지청성의 .."
